BusStopCode,RATIO,TOTAL,Description,Latitude,Longitude
74039,512.7896200185357,6612,Bef Jln Sam Kong Si,1.36735308717402,103.92618181390851
29031,509.71211641885475,57819,Aft Penjuru Pl,1.31653138767966,103.73538661201253
40371,505.66801619433204,2992,OPP BLK 465A,1.35813308018627,103.74305344718294
23351,505.61224489795916,1187,Aft Gul Ave,1.31615485867639,103.67874941599844
46271,505.43822597676876,11467,Opp Blk 802,1.44040195107982,103.78588806965098
21019,504.2152114151067,46156,Aft Yuan Ching Rd,1.32554867828642,103.72703317988619
98079,503.584729981378,12965,Opp Loyang Way/Soxal,1.37859016739254,103.97870069719525
67611,502.67552182163183,31761,Blk 204C,1.38776293807936,103.89426271274473
11221,502.0453289110005,10891,Lien Twrs,1.31002225322358,103.80544413357042
67189,501.8476698829809,58632,Opp Blk 241,1.39059955869523,103.89742612835978
65399,498.2153392330384,40559,Blk 670A,1.40580472725369,103.91259546667418
46731,497.3621103117506,14946,Yew Huat Scaffolding Work,1.44852127932275,103.8043021981092
53339,497.28395061728395,29028,Opp Bright Hill Tp,1.36312998205072,103.8367836110905
46151,497.2148246782068,53821,Blk 212,1.44582725741537,103.77347243148317
14119,497.16846517435124,133921,Opp VivoCity,1.26592360897281,103.8222827803663
11609,496.7105263157895,2721,Blk 163,1.29188972202709,103.80212194401808
22349,494.9568378009995,65475,Blk 734 CP,1.34520537289138,103.7007962851633
22171,489.54954954954957,6544,Opp Secura S'pore,1.32954166703099,103.69637694399475
50209,488.600765750087,33821,Aft Pegu Rd,1.32392782849174,103.85158181192296
47649,487.527352297593,8055,Opp Blk 681B,1.43909453192901,103.8036760000029
10141,487.10434597055263,82541,Blk 18,1.28583847140468,103.83238179897589
22599,484.27947598253274,92322,Blk 678D,1.34484038298879,103.70308100001235
21111,483.95061728395063,946,Aft Jurong Pier Rd,1.31442640542243,103.71238327744312
26461,482.88288288288294,15528,Aft Tuas Sth Ave 8,1.29946472196917,103.62876777798095
14061,481.9875776397516,6559,Opp Former Railway Stn,1.27231269789239,103.83862035734883
81181,481.9023986765922,105528,Dakota Stn Exit A/Blk 99,1.30845544825732,103.88847214403829
50159,481.53753753753756,48413,Bef Kim Keat Lane,1.32456066077113,103.85326623915941
68069,479.0763430725731,6144,Opp Sing-China Bldg,1.40757217631739,103.87228032413654
20309,477.5600505689002,9137,Blk L Pandan Light Ind Pk,1.31062303116794,103.75403766163392
59069,475.68381101950007,87976,Opp Blk 757,1.42657294826877,103.83536957259517
98119,475.62790697674416,12376,Loyang Pt,1.3671897219745,103.96432861100051
16011,475.2676870524864,87573,Opp Haw Par Villa Stn,1.28277766355314,103.78186930413443
77139,473.7556561085973,8876,Blk 582,1.37518089319612,103.94649798163485
61069,471.42857142857144,9040,Blk 101,1.33275975641149,103.86838092392759
40011,469.48340138469734,160395,LITTLE INDIA STN EXIT A,1.30606411522588,103.84908751469008
19051,467.7231025854879,20421,New Town Sec Sch,1.30896444398008,103.77392333299538
53221,467.4342105263157,48300,BLK 115,1.34816840593896,103.8484543562104
59739,467.1698113207548,7515,Opp Blk 512A,1.41416011900146,103.84214688104234
85021,466.6507936507936,35699,Country Pk,1.32190305598591,103.95468472199643
94019,465.1539068666141,14321,Opp Evergreen Ave,1.3142851610342,103.93574953076752
97109,464.7342995169082,2338,Aft Jln Mariam,1.36281875953495,103.96702623375789
98069,460.79919069296915,11087,Aft Engine Test Facility,1.3757102208247,103.976778734029
48091,460.655737704918,684,SCDF Nee Soon Camp,1.40274777797647,103.81238027797018
17219,457.2815533980583,17794,Blk 376,1.31820000002277,103.76615861100824
23019,454.43425076452604,3626,Nippon Paint,1.32302099996901,103.69256700002227
53409,451.8794048551292,14095,Blk 131,1.34534609724691,103.85126805621526
17079,450.8610143972899,58540,Blk 512,1.30968304242083,103.75999360222924
59759,449.57894736842104,15663,The Shaughnessy,1.41755035688919,103.84631099997239
18151,449.5750708215297,3880,Opp One-North Stn/Galaxis,1.30051083054497,103.78864286195989
54621,448.5936428081408,23990,BLK 223,1.36595331171712,103.83773071305599
58009,448.3302087636236,172565,Sembawang Int,1.44748179252514,103.81941391689068
45299,448.1584963169927,21581,Blk 702,1.39144722825324,103.7451546989858
65379,442.62939506442456,24847,Blk 661A,1.40280775893278,103.91633762054916
52319,441.30073186959413,32543,Blk 25,1.33412138901702,103.85712611102798
59281,440.15345268542194,44352,Blk 654,1.4228063053424,103.84070404095088
23159,439.8891966759003,3898,Aft Fifth Lok Yang Rd,1.32766374044406,103.68563350571777
84679,439.72332015810275,10924,Opp Blk 156,1.31804305599346,103.94476555602924
92271,437.8038318558764,18807,Opp D'Ecosia,1.30610999016148,103.90952850508972
83301,435.7376334713445,24585,Aft East Coast Rd,1.30887166700305,103.90817888897894
10399,433.53861945085964,20792,Melati Blk 2,1.27588166292683,103.83019454205221
52419,433.31674545906947,21434,Curtin S'pore,1.32803305599299,103.85391750002599
64379,432.86647992530345,11414,Punggol CC,1.37468500843171,103.89266306129461
22271,432.8519855595668,4428,Bef Kwong Min Rd,1.32924582821916,103.7001114570651
84359,432.7632254750899,103729,Opp Bedok Ctrl PO,1.32787704925987,103.934076210002
22259,432.34399884175474,36769,Blk 668D,1.34089136412278,103.7025463831608
75101,428.3266342288978,24974,Blk 880,1.35109968413462,103.93150144928326
24711,426.3293310463122,6137,TUAS WEST RD STN EXIT B,1.329871,103.639994
71031,426.13185067513905,6624,Opp Gordon Warehse Bldg,1.33913918063035,103.8968074607421
78131,425.918715015819,21610,Pasir Ris Pr Sch,1.37308472383764,103.9637271722912
54339,425.39059551664275,69609,Blk 422,1.3678447007404,103.85057966582927
21501,423.4902763561924,10229,Bef Meiji Seika,1.3304277146486,103.71000208357827
46141,423.3392539964476,44196,Blk 32,1.44364959550382,103.77329520911692
56241,423.0343300110742,4723,St. Nicholas Girls',1.37199166697877,103.83320833301671
40041,421.4937355552853,42872,Newton Stn Exit C,1.3137222313328,103.83809742560602
24511,421.25225767609874,8658,GUL CIRCLE STN EXIT A,1.319446944,103.6608911
76409,420.7590132827325,13722,Blk 259,1.35484670853897,103.9507954515594
52391,419.8817442719882,35170,Opp Blk 231,1.3376513888146,103.8598834966415
16221,419.71243042671614,11205,Opp Haw Par Villa Stn,1.28297585453544,103.78118424868649
17069,419.63501818637906,82861,Opp Blk 701,1.3077663717505,103.76214066046377
21361,418.90820372064655,17015,Blk 695,1.34302323304896,103.70767181671128
55259,415.984474241355,14623,Opp Countryside Est,1.39141346219733,103.83872874845498
85041,415.90177133655396,12815,Man Fatt Lam Tp,1.3264647104527,103.95116420801885
84599,413.21920225908934,29079,Opp Sbst Bedok Nth Depot,1.33772607555094,103.94646797815965
75279,412.86962767867834,42840,Opp Blk 721,1.3604749400553,103.93620400344062
53239,412.0603247188157,221717,OPP BISHAN STN,1.35100305612802,103.8476587818646
84539,410.61215201395737,67314,BEDOK NTH STN EXIT B,1.3350342184363,103.91851751540032
77259,409.4050480769231,16953,Opp Blk 713,1.3827163599648,103.93855855739126
21601,408.909236733057,76143,Blk 357,1.33727029608815,103.72109770581518
10129,407.80465540848934,33378,Blk 121,1.28231999999009,103.8285719444802
43891,404.7872340425532,1898,AFT DAIRY FARM CRES,1.363698889,103.7692319
44509,404.4699184489922,65571,Blk 442,1.38081340360597,103.73845177601393
14071,402.12418300653593,6146,Keppel Workshop,1.27220342411953,103.8339025862589
16151,402.0816653322658,25084,The Japanese Pr Sch,1.30076138899694,103.76993555602371
52381,400.8873395658374,31611,Braddell Tech Bldg,1.33988664001033,103.8583063045366
59459,400.68756875687563,36410,Opp Huamin Pr Sch,1.42637371131971,103.84259503772017
53121,399.64714508294384,109033,Marymount Stn,1.35016694219359,103.83947418569129
30091,398.8826815642458,5358,Chengtai Nursery,1.37943055556701,103.7308563889232
99129,398.1818181818182,5206,Changi Village Hotel,1.3900050122734,103.98675461297464
13089,397.90460435621725,18059,Opp St. Thomas Wk,1.29575111096804,103.83604111103381
67369,394.9921752738654,31630,Blk 306 CP,1.39071731059511,103.88853458899818
26089,393.9759036144578,2870,Bef Tuas Ave 20,1.32215171578031,103.63510021174817
66429,393.14019020781967,56001,Blk 530,1.37352182697727,103.87243744452265
58111,392.71093927677964,43329,Blk 351 CP,1.45096272310028,103.82075231895968
23119,392.4882629107981,1049,Aft Fourth Lok Yang Rd,1.32467561470377,103.68847743952205
27399,391.55289155289154,44284,Bet Blks 859/860,1.34866469760279,103.69640367719292
95089,391.24423963133637,1066,Opp Changi Beach CP 5,1.38962166669625,103.99593111108919
97019,389.69988497333475,46830,Opp Salvation Army,1.3529227886583,103.96544071070835
22249,389.28094885100074,33002,Blk 622,1.34016007378301,103.69865436006683
15139,388.56885688568855,27140,Kent Ridge Stn Exit B,1.29241000003008,103.7845849999835
25681,388.08290155440415,1884,BEF TUAS WEST AVE,1.332541,103.637033
14121,386.97855750487327,112419,Harbourfront Stn Exit B,1.26591350024271,103.81925660621779
97209,386.3818424566088,3643,Changi Chapel Museum,1.36229421254534,103.97331639977371
49029,386.12269207861823,8162,SIT LEY TIMBER,1.41359128228018,103.75189550271323
14509,384.8088859849722,14840,BLK 92B,1.275651111,103.8068061
46331,384.25837320574163,60726,Blk 511,1.43314769562187,103.78816378743082
58409,383.9814177563661,28129,Blk 491,1.4561083849161,103.81810058815044
47199,382.69230769230774,251,Bef Senoko Dr,1.46123583610566,103.80266128022876
46079,382.6233453670277,40106,Opp Blk 137,1.43886731397133,103.77691747568024
59091,381.80955069153987,187766,Blk 154,1.43165245434506,103.83510814544051
64439,380.26666666666665,14408,Blk 537,1.3779797322129,103.88952155230182
75131,378.0498229332031,78295,Bet Blks 701/702,1.35594818346107,103.93709646027764
10659,377.9085559076505,10557,Blk 1003,1.28362333298689,103.81472833301791
59439,377.098411113884,57352,Blk 858,1.41781023946668,103.83835440290515
66549,376.87074829931976,4907,Opp Blk 980C,1.38029830580566,103.88167284722846
23481,376.42487046632124,1839,Molex,1.32791691676156,103.68174669439477
50111,375.92703349282294,15915,Revival Ctr Ch,1.31875833024702,103.8465549576423
20209,375.71090047393363,20075,Bef Jurong Town Hall Rd,1.32043333301332,103.7440744439939
46611,373.84615384615387,12628,Fuchun Sec Sch,1.42923412810157,103.77760584579323
59551,373.57483317445184,24839,Blk 722,1.42539008150192,103.82822466548578
23129,372.4431818181818,1663,Leroy-Somer,1.32468096678984,103.68558762196439
67719,371.8050065876153,7162,Opp Sengkang Fire Stn,1.37972132476485,103.89527238603087
13021,369.8098256735341,5929,Aft Min Of Foreign Affairs,1.30633972996805,103.81430670816292
46529,369.0138362562792,266095,Opp Marsiling Stn,1.43208152770031,103.77459689006626
59019,368.436406067678,8029,Aft Sg Seletar Bridge,1.40217670308957,103.82763036053306
42129,366.72022033509296,20335,Sixth Ave Ville,1.33016133420747,103.79515526101162
50249,366.4470349721237,9203,S'pore Khalsa Assn,1.31728239717191,103.85671387960308
54261,366.43347979781294,564739,Ang Mo Kio Stn,1.36946941916508,103.85075454495572
43471,365.3757736516357,26317,Blk 306,1.35796999999619,103.74730694399486
55119,365.17934312878134,43057,Blk 617,1.37728530731209,103.8378470631113
59181,364.58274130908404,98092,Opp Blk 245,1.43416611096992,103.84218833299445
80151,362.75902901124925,39080,Opp Suntec City,1.2964053214202,103.85791133392289
46999,361.64902652554554,35330,Opp Blk 589,1.42742826147903,103.79600329149085
18179,361.48148148148147,623,Opp Weyhill Cl,1.29988107543841,103.79304547568137
21751,361.4,4614,Jurong Sec Sch,1.33089333300685,103.72480472198433
17091,360.2748481943113,28804,Aft Clementi Ave 1,1.30904805161426,103.77157783850733
25459,360.26894865525674,3765,Opp Tuas West St,1.33279999997118,103.63412166700834
59761,359.6978449233504,62073,Blk 504C,1.41849608053432,103.84326740385671
29049,359.1536338546458,4991,LTH Logistics,1.3059832127393,103.73668670651571
21261,358.4185412406271,6725,AFT CHIN BEE AVE,1.33393514008105,103.71025085451481
52301,358.06988352745424,19271,Blk 35,1.33411036071703,103.85462603898891
27389,357.30105588462527,124299,Gek Poh Shop Ctr,1.34845180903204,103.69810437813979
53281,357.24827056110684,89232,Blk 169,1.34665638902153,103.85432083296934
94071,357.22222222222223,6584,Opp Bedok Camp 2,1.31990193658073,103.95514880285305
52331,357.17435151742575,97465,Blk 27,1.33246306626276,103.85581029367948
18051,355.70204350692154,6913,One-North Stn,1.29863776004531,103.7873441662514
75169,355.4903906884418,50482,Opp Blk 853,1.35327639994383,103.93440612457627
95189,354.9125168236877,3380,Expeditors,1.3787447073172,104.0014724782864
81081,353.9495524816924,139476,Opp Aljunied Stn,1.31621665907428,103.88168156879213
44461,353.5988414192614,31321,Blk 352,1.3825705560115,103.7430047219692
45279,352.94117647058823,23870,Blk 563,1.39565860027275,103.74540871067298
21419,352.81299524564184,22858,Blk 188,1.34388060681347,103.71057645840757
52509,352.41192615708536,120328,Opp Toa Payoh Swim Cplx,1.33115712303762,103.85017633434691
59141,351.53386323326544,68737,Blk 741,1.43034383196416,103.83275541050214
23509,351.1111111111111,609,Hoe Keng Motor,1.32468013030892,103.69561678727867
52261,350.82731648616124,29971,Opp Blk 73,1.33403167346972,103.85128140448401
70051,350.7524221809936,43732,Aft Joo Seng Rd,1.33627202154131,103.87777948299751
56019,349.8781478472786,11076,Bef Ang Mo Kio Ave 1,1.36949553492338,103.82862910254734
15091,349.72826086956525,1655,Opp Natl Leadership Inst,1.28290732015735,103.78781105381566
43759,348.4963837076513,23564,Blk 443D,1.35596765339105,103.73690126563862
49181,348.34503510531596,4470,Dapolite Ind,1.43689816677634,103.75406639623813
65389,346.2205103514685,9268,Opp Punggol Sec Sch,1.40225699999819,103.91007199999862
21719,345.81784386617096,4797,Opp Blk 529,1.34779474567713,103.71507297402223
64579,343.06180069016,42370,Bet Blks 544/546,1.37820828048176,103.89268060309126
70231,342.8,40959,OPP MATTAR STN EXIT B,1.32617666698776,103.88401361102049
25101,342.1658986175115,1919,Opp SMC Mfg,1.33428472907824,103.64783751324052
17081,341.7613636363636,7775,Aft West Coast Highway,1.299503055534,103.76457888891022
58499,339.6776669224866,5729,Blk 506A,1.45205869701978,103.82428769521943
11201,339.0007457121551,11774,CSC Dempsey Clubhse,1.30692642897557,103.81186453577433
53399,338.569112282124,43278,Blk 202,1.35464002820911,103.8470163249439
13039,337.8995433789954,7672,Bef Chatsworth Rd,1.29981572699945,103.81744265557978
28669,337.8061053337806,13051,Jurong East Warehse,1.33644500000269,103.74935500317244
53191,336.86260623229464,12337,Blk 7 Ind Est,1.35837944828586,103.83908917392279
97089,336.55264922870555,6509,Opp Selarang Pk Drug Reh.,1.3708213292446,103.98008108137569
52359,336.5299189966031,16706,Blk 52,1.33862833298637,103.85268888900069
59049,335.86598232965576,289585,Opp Khatib Stn,1.41700998157675,103.83339984073773
60229,335.5841487808834,80570,Blk 68,1.32258108743147,103.87024013608315
67641,335.5400696864112,2500,BEF ANCHORVALE ST,1.398044,103.8934405
22239,335.02076843198336,50271,Blk 624,1.34081972201603,103.69742194398371
58331,334.20963556357896,38484,Blk 589D,1.44974129560526,103.82397609690102
27179,334.06113537117903,5964,Aft Lor Danau,1.35618418171977,103.6917825773122
96089,333.7801608579088,3236,Opp Grace Independent Ch,1.33646502628787,103.95594670662865
28441,333.66968520914185,50284,Seventh-Day Advent Ch,1.33576638902918,103.73884916698127
94059,333.63106796116506,11166,Temasek Sec Sch,1.31707137658578,103.94798092494041
59749,333.5423197492163,6915,Orchid Country Club,1.41499035691552,103.8443330000306
58321,333.3148404993065,15621,Bet Blks 357/359,1.45020573824638,103.81614518346868
78279,332.5068870523416,4710,Opp Loyang Townhse,1.37923567744466,103.96426677704831
93151,330.2504816955684,2233,Opp Cable Ski Pk,1.30788664966156,103.9337756712752
52481,329.864332096475,74143,Toa Payoh Polyclinic,1.33524833301564,103.85859277800392
66569,329.51467268623026,15222,OPP BLK 991B,1.383159,103.882572
27169,328.96652110625905,2947,Bef Jln Bahar,1.35693103245165,103.69424464254188
52429,328.3272696505627,50624,Blk 17A,1.33630975081569,103.85712939407202
54189,327.7235493206455,87200,BLK 110,1.37046966291161,103.83679073259783
46019,326.5587529976019,7115,Aft W'Lands Ctr Rd,1.4386733329964,103.7741286109918
67019,326.4098269123395,7637,Aft Begonia Rd,1.38976371710347,103.86253811109862
27121,326.3408820023838,7154,Bef Nanyang Ave,1.35682305601032,103.69521277798744
53271,326.3047285464098,36513,Opp Kuo Chuan Presby Sch,1.3493461110909,103.85391500001569
96231,325.81453634085216,1699,DB Schenker,1.3300314164688,103.96086883190902
21071,324.77348066298345,19221,Jurong Abattoir,1.31394221438857,103.72226742161243
78241,324.29245283018867,17990,Bet Blks 453/454,1.37211000864374,103.95765320446608
44809,323.7535277516463,36036,Blk 628,1.38500083704863,103.75978425435241
63221,323.05897537728356,85221,KOVAN HUB,1.35799327947024,103.8855063915276
21151,322.38301977809937,8756,CWT Distripark,1.3169920318205,103.71988944330612
21581,321.18226600985224,59850,Blk 65,1.33243350969467,103.72328639029729
43721,320.6388206388207,1712,Blk 319,1.37076302526768,103.7626491371365
14341,320.37317196167425,8336,Opp Blk 59,1.2759338888633,103.81347388887318
16141,320.2020202020202,5408,Tentera Diraja Mque,1.29786833526113,103.76959523650599
52409,319.59258411535825,18332,Opp Blk 102,1.32801971174787,103.85105250762084
84369,319.3074501573977,75924,Blk 45,1.32914899596576,103.92472367542577
40181,319.0888648288498,100640,Newton Stn Exit A,1.31243561231028,103.83798341278676
98049,317.7619724988146,44053,Loyang Valley,1.36955111611083,103.97064054814314
83311,317.6638803343599,18987,Aft Lor Nangka,1.31241970275404,103.90692990251455
83331,317.6470588235294,568,Kg Kembangan CC,1.32349513640884,103.91271655859842
75269,317.63586956521743,15369,Opp Blks 710/713,1.35917286418935,103.93814214622792
21689,317.6051915428093,39898,Blk 200,1.34241984576482,103.71442338427325
80319,317.0525808007718,17291,Geylang West CC,1.31484297001272,103.87262229395158
25191,316.1290322580645,516,Asiatic Engrg,1.32129979633271,103.6596844024505
