PATH,TOTAL_TRIPS,BusStopCode
92041/92081,1605,92081
10169/14489,1605,14489
94069/84039,1605,84039
52079/12099,1605,12099
77041/77281,1605,77281
76109/76061,1605,76061
77039/78109,1604,78109
95139/76109,1604,76109
96219/84049,1604,84049
60161/60179,1604,60179
10009/14161,1604,14161
64209/63241,1604,63241
61039/80089,1603,80089
76191/76349,1603,76349
92111/92151,1603,92151
11029/10099,1603,10099
92079/40011,1603,40011
59009/55269,1603,55269
17171/28461,1602,28461
27331/22009,1602,22009
46109/46531,1602,46531
67259/76069,1602,76069
60119/92041,1602,92041
22349/28519,1602,28519
66371/64341,1602,64341
28641/28009,1602,28009
44201/40239,1602,40239
63241/54289,1601,54289
54371/54279,1601,54279
59009/67551,1601,67551
11519/14169,1601,14169
44121/28651,1601,28651
28349/43751,1601,43751
24331/24009,1600,24009
75151/75351,1600,75351
76139/84529,1600,84529
58011/58419,1600,58419
72029/71139,1600,71139
64419/65011,1600,65011
54019/51079,1599,51079
44301/44809,1599,44809
43759/22009,1599,22009
67461/64461,1599,64461
84061/85019,1599,85019
17039/16019,1599,16019
84369/72011,1598,72011
28649/28451,1598,28451
70231/70119,1598,70119
59441/59671,1598,59671
53039/50038,1598,50038
76359/76269,1598,76269
59389/59009,1597,59009
52331/40019,1597,40019
77339/77039,1596,77039
46321/46371,1595,46371
65009/76071,1595,76071
46129/46531,1595,46531
64341/66541,1595,66541
84359/84491,1595,84491
76059/75259,1595,75259
27381/27459,1594,27459
80151/80251,1594,80251
43409/43499,1594,43499
84031/97041,1594,97041
44081/44119,1594,44119
66009/66201,1594,66201
59079/46419,1594,46419
80031/70041,1594,70041
46579/46088,1593,46088
98301/97049,1593,97049
80051/82061,1593,82061
60211/70279,1593,70279
43169/43821,1593,43821
84031/96239,1593,96239
44211/43069,1593,43069
66009/66431,1593,66431
14141/10181,1592,10181
46009/58271,1592,58271
70211/70041,1592,70041
59741/59009,1592,59009
46471/57119,1592,57119
71149/71169,1591,71169
14009/14379,1591,14379
63091/83109,1591,83109
44251/59119,1591,59119
59409/59111,1591,59111
55261/59009,1591,59009
76101/76271,1591,76271
28331/28501,1591,28501
28099/28369,1591,28369
75009/76151,1591,76151
84221/84251,1591,84251
53281/53271,1590,53271
11169/14279,1590,14279
60089/46009,1590,46009
21599/21179,1590,21179
50191/50991,1590,50991
59149/95109,1590,95109
81081/70151,1589,70151
92111/92131,1589,92131
44071/44009,1589,44009
19031/19041,1589,19041
59009/60099,1589,60099
93071/93091,1589,93091
28511/21249,1589,21249
21371/28519,1588,28519
40011/40111,1588,40111
76341/76199,1588,76199
43371/28631,1588,28631
52331/50038,1588,50038
63339/54009,1588,54009
81111/93021,1588,93021
78049/77171,1588,77171
67481/67301,1587,67301
11019/14141,1587,14141
60121/60249,1587,60249
54009/67009,1587,67009
46009/45329,1587,45329
46009/47661,1586,47661
75031/75351,1586,75351
21609/28009,1586,28009
63221/62221,1586,62221
43401/22009,1586,22009
28441/28511,1585,28511
28399/21589,1585,21589
45061/45211,1585,45211
84501/84471,1585,84471
14281/14139,1585,14139
92041/83311,1585,83311
84701/64541,1585,64541
76191/96129,1584,96129
28459/28449,1584,28449
63379/63039,1584,63039
63241/59009,1584,59009
54009/48051,1584,48051
84009/92159,1584,92159
59159/59181,1584,59181
40011/53041,1583,53041
67251/64009,1583,64009
22009/23269,1583,23269
28471/28651,1583,28651
20239/17189,1583,17189
52351/52341,1583,52341
54311/54031,1583,54031
76069/76071,1582,76071
80289/81089,1582,81089
65201/65171,1582,65171
75059/84351,1582,84351
76059/84039,1581,84039
64009/65061,1581,65061
40231/44321,1581,44321
28181/43009,1581,43009
41081/11349,1581,11349
96191/96161,1581,96161
43809/43429,1581,43429
76329/76051,1581,76051
66351/65031,1581,65031
81111/92051,1581,92051
63261/63281,1581,63281
11369/18129,1580,18129
44251/17179,1580,17179
49029/44531,1580,44531
72041/71091,1580,71091
54219/53059,1580,53059
76191/95129,1580,95129
52131/52171,1580,52171
75081/76129,1579,76129
44539/44079,1579,44079
81119/70181,1579,70181
53199/53039,1579,53039
43441/42159,1578,42159
21421/28469,1578,28469
44219/44029,1578,44029
54248/53321,1578,53321
84049/84559,1578,84559
84051/96259,1578,96259
18131/18071,1578,18071
67251/67441,1578,67441
63281/81089,1577,81089
14209/14279,1577,14279
71099/72059,1577,72059
53181/54241,1576,54241
66309/66539,1576,66539
65179/77009,1576,77009
64499/66529,1576,66529
44531/44299,1576,44299
10201/11161,1576,11161
59009/59221,1575,59221
44189/44089,1575,44089
17179/44249,1575,44249
28099/28339,1575,28339
85091/94009,1575,94009
14169/10009,1575,10009
17009/11179,1574,11179
28009/10139,1574,10139
66009/66371,1574,66371
17159/16189,1574,16189
17049/16239,1574,16239
59049/59721,1573,59721
84009/92089,1573,92089
77009/78051,1573,78051
13069/10389,1573,10389
95099/75009,1572,75009
96111/65191,1572,65191
65009/75159,1572,75159
66551/66491,1572,66491
76409/76199,1572,76199
70081/84489,1571,84489
46121/47081,1571,47081
84009/85019,1571,85019
14381/10081,1571,10081
84259/84319,1571,84319
52189/40209,1571,40209
46771/46901,1571,46901
71089/67009,1570,67009
76221/98311,1570,98311
83229/83321,1570,83321
45139/46031,1570,46031
53009/66101,1570,66101
17179/16139,1569,16139
71161/71109,1569,71109
63099/63039,1569,63039
44051/46009,1569,46009
58191/59073,1569,59073
84529/82049,1569,82049
95131/95141,1569,95141
82032/84051,1568,84051
11171/11401,1568,11401
10399/14121,1568,14121
75009/59031,1568,59031
65221/65271,1568,65271
66371/63051,1568,63051
84111/84641,1568,84641
72021/84499,1568,84499
82179/81189,1568,81189
63139/66351,1567,66351
83101/52089,1567,52089
46629/46069,1567,46069
83329/83249,1567,83249
77059/76039,1567,76039
54261/64049,1567,64049
41029/52071,1566,52071
82061/92279,1566,92279
80049/52009,1566,52009
28461/28541,1566,28541
46009/46731,1566,46731
57089/59009,1566,59009
67559/59671,1566,59671
96131/76101,1566,76101
76419/76199,1565,76199
43619/20109,1565,20109
82061/83139,1565,83139
76421/76261,1565,76261
68039/67551,1565,67551
75351/77289,1564,77289
92049/92201,1564,92201
71099/71089,1564,71089
44241/40239,1564,40239
53381/53321,1564,53321
54009/46009,1564,46009
63341/63049,1564,63049
18319/18339,1564,18339
44149/44009,1564,44009
53339/53389,1564,53389
72069/82029,1564,82029
11519/14369,1564,14369
53389/53229,1563,53229
91099/92111,1563,92111
52031/52269,1563,52269
14141/10351,1563,10351
45131/46009,1563,46009
21481/22009,1562,22009
66479/54269,1562,54269
44251/59009,1562,59009
96169/96351,1562,96351
41071/42011,1562,42011
46371/46088,1562,46088
58391/57119,1561,57119
53251/53239,1561,53239
95159/78051,1561,78051
10171/10349,1561,10349
10071/10009,1561,10009
43411/43179,1561,43179
13063/13191,1561,13191
61079/52009,1561,52009
40049/40019,1561,40019
63219/66379,1561,66379
24421/24009,1561,24009
84241/84061,1560,84061
53221/53239,1560,53239
44689/44509,1560,44509
25349/24519,1560,24519
43491/43321,1560,43321
21449/27131,1560,27131
98209/98049,1560,98049
78069/78231,1560,78231
43671/44029,1559,44029
30031/44119,1559,44119
63349/63359,1559,63359
71111/70211,1559,70211
44879/44131,1559,44131
64471/63249,1559,63249
59129/59171,1559,59171
84481/70089,1559,70089
84521/65191,1559,65191
64201/77039,1559,77039
59061/59251,1559,59251
27279/22349,1558,22349
94009/84039,1558,84039
63039/63161,1558,63161
64119/75009,1558,75009
96281/75239,1558,75239
14199/10089,1558,10089
97049/85099,1557,85099
10191/11589,1557,11589
63249/63101,1557,63101
56051/57111,1557,57111
59179/59419,1557,59419
60081/60261,1557,60261
55171/59041,1557,59041
65191/67191,1557,67191
80151/81169,1557,81169
84629/84481,1556,84481
21609/21779,1556,21779
81181/92249,1556,92249
59089/59111,1556,59111
14241/10341,1556,10341
76141/76211,1556,76211
85021/85061,1556,85061
42209/17009,1555,17009
76071/76231,1555,76231
59249/59399,1555,59399
84249/84229,1555,84229
59091/59181,1555,59181
42051/43341,1555,43341
43419/43839,1555,43839
54248/53189,1555,53189
67101/46639,1555,46639
53049/52009,1554,52009
10071/10371,1554,10371
84461/75009,1554,75009
84311/84221,1554,84221
84039/82069,1554,82069
77201/77289,1554,77289
20231/20181,1554,20181
76191/84351,1554,84351
46761/46791,1554,46791
84009/63109,1553,63109
53329/54009,1553,54009
28289/17009,1553,17009
59179/59199,1553,59199
59111/58279,1553,58279
16131/17171,1553,17171
59009/64129,1553,64129
65191/65081,1553,65081
44611/44301,1553,44301
91041/92111,1552,92111
84301/84251,1552,84251
58119/59009,1552,59009
64039/63389,1552,63389
12189/11369,1552,11369
67361/67759,1551,67759
28299/28091,1551,28091
54009/53059,1551,53059
51019/50211,1551,50211
16111/17171,1551,17171
28249/20269,1551,20269
42071/46009,1551,46009
46331/75359,1551,75359
15041/14199,1550,14199
28441/28461,1550,28461
62011/54009,1550,54009
54579/62131,1549,62131
71091/92071,1549,92071
84009/63241,1549,63241
28431/18079,1549,18079
63039/62139,1549,62139
66489/64119,1549,64119
46471/47801,1549,47801
76199/77009,1549,77009
14281/11141,1548,11141
84009/81179,1548,81179
45329/45259,1548,45259
28469/28289,1548,28289
64111/59671,1548,59671
96069/84039,1548,84039
17149/11361,1548,11361
28409/28059,1547,28059
21429/27271,1547,27271
66341/63341,1547,63341
70221/70041,1547,70041
77009/77139,1547,77139
65009/67141,1547,67141
71099/66339,1547,66339
20231/21079,1547,21079
66589/64089,1546,64089
67441/64619,1546,64619
53009/53121,1546,53121
59561/59381,1546,59381
10299/10349,1546,10349
46771/65199,1546,65199
51039/50038,1545,50038
44341/45009,1545,45009
43261/43271,1545,43271
63029/62139,1545,62139
84259/84229,1545,84229
76239/76311,1545,76311
59009/59751,1545,59751
10089/14389,1545,14389
20261/17179,1544,17179
23389/22009,1544,22009
58291/57119,1544,57119
92079/71099,1544,71099
72021/84471,1544,84471
75231/76061,1543,76061
84359/84059,1543,84059
70221/54009,1543,54009
51019/40019,1543,40019
55129/54199,1543,54199
45231/45311,1543,45311
95029/77281,1543,77281
22009/21581,1543,21581
17041/20189,1542,20189
43401/28651,1542,28651
70221/81211,1542,81211
80031/82032,1542,82032
46141/46279,1542,46279
63059/62139,1542,62139
68111/76149,1542,76149
17171/43381,1542,43381
96169/96331,1542,96331
55509/54491,1542,54491
75059/75349,1541,75349
60089/52501,1541,52501
59241/59099,1541,59099
59241/59251,1541,59251
64121/59041,1541,59041
97031/77009,1541,77009
84401/84359,1541,84359
83109/84031,1541,84031
63249/71071,1540,71071
78051/59041,1540,59041
52069/52039,1540,52039
52189/51099,1540,51099
50161/50171,1540,50171
93071/94031,1539,94031
50038/60059,1539,60059
59091/59101,1539,59101
28459/28059,1539,28059
10341/10149,1539,10149
28531/21449,1539,21449
67051/64109,1539,64109
80051/82032,1538,82032
59051/59319,1538,59319
63219/81111,1538,81111
22009/23389,1538,23389
63391/64411,1538,64411
28211/43181,1538,43181
60191/60121,1537,60121
21439/22491,1537,22491
75009/97061,1537,97061
14121/15151,1537,15151
20239/20059,1537,20059
81171/82151,1537,82151
71081/84009,1537,84009
10291/11151,1536,11151
58009/58029,1536,58029
23409/22009,1536,22009
59073/65149,1536,65149
75009/75351,1536,75351
53359/53329,1536,53329
57081/59159,1535,59159
81031/82032,1535,82032
64119/64109,1535,64109
72041/71079,1535,71079
58219/58071,1535,58071
52049/52181,1535,52181
95149/75009,1534,75009
50021/50191,1534,50191
25599/24709,1534,24709
44009/44451,1534,44451
46009/46291,1534,46291
84521/75089,1534,75089
76241/77281,1533,77281
63241/64111,1533,64111
46389/46541,1533,46541
80151/81159,1533,81159
52271/66389,1533,66389
52311/52189,1533,52189
12061/42091,1533,42091
77339/77209,1532,77209
66271/54241,1532,54241
55189/54019,1532,54019
11189/11149,1532,11149
27061/22009,1532,22009
72041/64541,1532,64541
46631/65069,1532,65069
65009/59479,1532,59479
92221/92231,1532,92231
52451/60199,1532,60199
96161/96131,1531,96131
65159/67009,1531,67009
17009/42299,1531,42299
42151/42249,1531,42249
17171/21771,1531,21771
22009/44101,1531,44101
14489/14269,1531,14269
84009/84049,1531,84049
54009/59551,1531,59551
63281/62059,1531,62059
67409/64479,1531,64479
24709/25559,1530,25559
63331/63249,1530,63249
58279/58211,1530,58211
63039/52361,1530,52361
55509/75009,1530,75009
54009/70279,1529,70279
11149/14249,1529,14249
42119/42059,1529,42059
22529/27389,1529,27389
43421/43061,1529,43061
44701/44329,1529,44329
76191/76439,1529,76439
44221/44249,1529,44249
76221/78051,1529,78051
81151/80159,1529,80159
25201/25119,1529,25119
91091/80271,1528,80271
70271/54009,1528,54009
44229/51091,1528,51091
11059/15049,1528,15049
81029/80229,1528,80229
43511/28651,1528,28651
67119/65061,1528,65061
25201/25179,1528,25179
82131/84009,1528,84009
65499/65009,1528,65009
10091/11051,1528,11051
44071/44091,1528,44091
21591/28009,1528,28009
52079/50201,1527,50201
43199/42169,1527,42169
27279/22509,1527,22509
44771/44349,1527,44349
52261/52271,1527,52271
44141/44231,1527,44231
59091/59251,1527,59251
65029/64039,1527,64039
20019/16099,1527,16099
84009/84661,1527,84661
84221/84271,1527,84271
28461/28641,1527,28641
28331/28451,1527,28451
59651/59469,1527,59469
59111/59561,1526,59561
84081/84029,1526,84029
47611/59119,1526,59119
65009/65141,1526,65141
52279/52259,1526,52259
64119/66009,1526,66009
17179/11389,1526,11389
52009/53239,1526,53239
22231/27411,1525,27411
77009/98131,1525,98131
70221/80069,1525,80069
78069/99009,1525,99009
17171/29159,1525,29159
76179/76051,1525,76051
65009/68111,1525,68111
27419/22239,1525,22239
10131/11519,1524,11519
27241/22009,1524,22009
23179/23499,1523,23499
84009/82009,1523,82009
43169/44021,1523,44021
67759/67701,1523,67701
62089/75241,1523,75241
65009/66489,1523,66489
22009/20299,1523,20299
22009/14129,1522,14129
59069/59701,1522,59701
25161/24519,1522,24519
96119/84039,1522,84039
43481/43401,1522,43401
82049/70211,1522,70211
66379/63309,1522,63309
67409/66529,1521,66529
83109/82029,1521,82029
20191/20299,1521,20299
59241/57129,1521,57129
80051/80199,1521,80199
66529/66509,1521,66509
97041/77009,1521,77009
92041/83121,1521,83121
18011/11511,1520,11511
46109/45069,1520,45069
28511/27271,1520,27271
52009/14141,1520,14141
46269/59073,1520,59073
82061/93061,1520,93061
92121/92141,1520,92141
14101/14141,1520,14141
24169/24009,1520,24009
92071/75009,1520,75009
27449/28409,1520,28409
75349/84629,1520,84629
43649/44131,1520,44131
22419/21441,1520,21441
20219/17179,1520,17179
67249/75359,1519,75359
63321/64009,1519,64009
43161/43511,1519,43511
40189/13081,1519,13081
21779/21561,1519,21561
11519/18019,1519,18019
10141/14381,1519,14381
11519/14279,1519,14279
84501/84351,1519,84351
84009/92241,1518,92241
14379/10009,1518,10009
27431/22459,1518,22459
54279/54248,1518,54248
41029/40231,1518,40231
10141/14141,1518,14141
11149/10289,1518,10289
50261/50021,1518,50021
62011/62139,1517,62139
53041/53009,1517,53009
81091/70161,1517,70161
50209/50169,1517,50169
27309/22239,1517,22239
44221/45009,1517,45009
63221/63301,1516,63301
42011/42031,1516,42031
28441/28081,1516,28081
11291/17009,1516,17009
43329/43499,1516,43499
62059/70259,1516,70259
27279/21441,1516,21441
10281/11519,1515,11519
75009/47609,1515,47609
25651/24709,1515,24709
10069/10017,1515,10017
67401/67101,1515,67101
64071/54248,1515,54248
14291/14259,1515,14259
52159/52509,1515,52509
54247/55201,1514,55201
58219/57139,1514,57139
44539/45061,1514,45061
55171/59009,1514,59009
83139/92049,1514,92049
97039/85099,1514,85099
17009/10139,1514,10139
77339/77059,1514,77059
28381/28529,1514,28529
44269/52071,1514,52071
59429/59061,1514,59061
76069/84351,1513,84351
45061/48111,1513,48111
52109/50159,1513,50159
66379/62139,1513,62139
67211/84009,1513,84009
46149/46069,1513,46069
84359/84281,1513,84281
78061/77041,1513,77041
66331/66321,1513,66321
28409/43189,1512,43189
17069/17251,1512,17251
64009/64431,1512,64431
77059/78181,1512,78181
54269/54201,1511,54201
59049/64129,1511,64129
10391/10049,1511,10049
82029/70281,1511,70281
63311/64009,1511,64009
18101/28009,1511,28009
54381/66331,1511,66331
75359/75141,1511,75141
82032/84011,1511,84011
84359/75239,1510,75239
44139/28091,1510,28091
54211/54191,1510,54191
53051/54211,1510,54211
82011/84011,1510,84011
92119/14141,1510,14141
66039/54371,1509,54371
59719/59111,1509,59111
46069/46101,1509,46101
63101/84009,1508,84009
58321/58019,1508,58019
64339/64479,1508,64479
54379/53229,1508,53229
10519/10389,1508,10389
44009/48111,1508,48111
58011/58151,1507,58151
44301/44819,1507,44819
59341/59449,1507,59449
75179/65191,1507,65191
63099/66109,1507,66109
78101/77321,1506,77321
60141/60161,1506,60161
59079/58149,1506,58149
82049/81049,1506,81049
59141/47119,1506,47119
68099/68119,1506,68119
77301/77281,1506,77281
77289/78049,1506,78049
21241/43411,1506,43411
13139/10151,1505,10151
28659/43171,1505,43171
50229/51011,1505,51011
64549/63059,1505,63059
59471/59241,1505,59241
66429/54289,1505,54289
92119/82109,1505,82109
54281/66481,1504,66481
84221/84281,1504,84281
97011/77009,1504,77009
45031/45211,1504,45211
59561/59499,1504,59499
63089/64541,1504,64541
46179/46009,1504,46009
28051/28511,1504,28511
75009/96149,1504,96149
63341/83109,1504,83109
63291/62051,1503,62051
44201/46521,1503,46521
85091/96181,1503,96181
24009/44031,1503,44031
92129/92119,1503,92119
28441/28641,1503,28641
46129/46119,1502,46119
42071/42171,1502,42171
75339/76119,1502,76119
14279/10017,1502,10017
44229/60061,1502,60061
42311/44021,1502,44021
77289/77049,1502,77049
65179/67441,1502,67441
76101/78211,1502,78211
46251/46008,1502,46008
54269/54219,1501,54219
14229/10049,1501,10049
96109/85099,1501,85099
46529/44029,1501,44029
11451/11401,1501,11401
46641/47591,1501,47591
28059/28029,1501,28029
52051/62089,1501,62089
50038/50111,1501,50111
52419/52071,1500,52071
21449/21391,1500,21391
60121/52079,1500,52079
78101/77311,1500,77311
84451/75241,1500,75241
43061/44219,1499,44219
84041/84201,1499,84201
57081/59009,1499,59009
28441/28311,1499,28311
76429/75059,1498,75059
11161/11191,1498,11191
66351/66421,1498,66421
92049/91049,1498,91049
53089/53029,1498,53029
44301/45009,1498,45009
45131/46509,1498,46509
65191/65019,1498,65019
55231/55509,1498,55509
53059/52009,1498,52009
70039/80229,1497,80229
59059/54039,1497,54039
84029/83059,1497,83059
11159/10299,1496,10299
84031/76081,1496,76081
46109/46088,1496,46088
66331/63219,1496,63219
17059/17189,1496,17189
65191/67411,1496,67411
44251/12099,1496,12099
30021/44009,1495,44009
28281/44029,1495,44029
84521/76131,1495,76131
70139/60219,1495,60219
78059/96289,1495,96289
14129/10169,1495,10169
60211/71021,1495,71021
11361/10139,1495,10139
43351/43381,1494,43381
96169/76231,1494,76231
75251/75081,1494,75081
75009/97301,1494,97301
50031/53121,1494,53121
