,BusStopCode,RoadName,Description,Latitude,Longitude
1499,43751,Bt Batok Rd,Opp Blk 443D,1.3558055559742,103.73652916703305
1500,43759,Bt Batok Rd,Blk 443D,1.35596765339105,103.73690126563862
1501,43761,Bt Batok Rd,Opp Dulwich Coll,1.35079436745796,103.73765826692882
1502,43769,Bt Batok Rd,Dulwich Coll/Blk 445,1.35151426989451,103.73781565466237
1503,43771,Bt Batok Rd,Bef Bt Batok West Ave 2,1.36200917978122,103.74136328540868
1504,43779,Bt Batok Rd,Aft Bt Batok West Ave 2,1.36195561634293,103.74177024979922
1505,43781,Bt Batok Rd,Opp Blk 437A,1.35886131299107,103.73860159776643
1506,43789,Bt Batok Rd,BLK 436A,1.35915702140816,103.73950237742633
1507,43801,Bt Batok St 52,Ren Ci @ Bt Batok St 52,1.35520792569828,103.75173377561002
1508,43809,Bt Batok St 52,Blk 514,1.35437129288657,103.7518708699386
1509,43811,Hume Ave,Bef Summerhill,1.35839109999144,103.76492799419663
1510,43819,Hume Ave,Hillview Green,1.35815575609947,103.76512620416916
1511,43821,Hume Ave,Opp Symphony Hts,1.35675369196927,103.7675828524089
1512,43829,Hume Ave,Symphony Hts,1.35685805598526,103.767370833003
1513,43831,Bt Batok West Ave 7,Blk 334,1.36512501870188,103.74788610102789
1514,43839,Bt Batok West Ave 7,Opp Blk 336,1.36527346533705,103.74824970624866
1515,43841,Bt Batok St 33,Blk 324,1.3619538889938,103.74752277796905
1516,43859,Dairy Farm Cres,Opp Dairy Farm Est Sth G,1.36399821636704,103.76829072120144
1517,43869,Dairy Farm Cres,Bef Dairy Farm Est Sth G,1.36603458282494,103.76922005377142
1518,43879,Chestnut Dr,Opp Hse No. 42,1.36839527551765,103.76903652186517
1519,43889,Chestnut Ave,Aft Chestnut Dr,1.37027958746331,103.77133536313497
1520,43891,Dairy Farm Rd,AFT DAIRY FARM CRES,1.363698889,103.7692319
1521,43899,Dairy Farm Rd,BEF DAIRY FARM CRES,1.363535,103.769
1522,43961,Dairy Farm Rd,AFT DAIRY FARM HTS,1.364838889,103.7729861
1523,43969,Dairy Farm Rd,BEF DAIRY FARM HTS,1.36463,103.7725931
1524,43991,Woodlands Rd,OPP BLK 635A,1.386207,103.7565
1525,44009,Choa Chu Kang Loop,Choa Chu Kang Int,1.38586897797184,103.74578895932125
1526,44011,Upp Bt Timah Rd,Opp The Linear,1.37448606693865,103.76257120089846
1527,44019,Upp Bt Timah Rd,The Linear,1.37651095528157,103.7625299525816
1528,44021,Upp Bt Timah Rd,Bt Panjang Stn Exit B,1.37820722702851,103.76172178111382
1529,44029,Upp Bt Timah Rd,Bt Panjang Stn Exit A/Lrt,1.37863409952448,103.7621954983533
1530,44031,Upp Bt Timah Rd,Aft Bt Panjang Stn,1.37785685552262,103.76232373807855
1531,44041,Woodlands Rd,Ten Mile Junction Stn,1.3809505774787,103.7603697770399
1532,44049,Woodlands Rd,Opp Ten Mile Junction Stn,1.38103523807931,103.7608578414621
1533,44051,Woodlands Rd,Opp Blk 632 CP,1.38440811744123,103.75801976703181
1534,44059,Woodlands Rd,Blk 632 CP,1.38449631673384,103.75817595629141
1535,44061,Woodlands Rd,Bef Yew Tee Flyover,1.38792499938306,103.7553863903753
1536,44069,Woodlands Rd,Aft KJE Slip Rd,1.38592018696626,103.75717769160771
1537,44071,Choa Chu Kang Ave 3,Blk 464,1.37677726111171,103.73622221734738
1538,44079,Choa Chu Kang Ave 3,Opp Blk 464,1.37657500784909,103.73634658951725
1539,44081,Choa Chu Kang Ave 1,Blk 296A,1.3767974760485,103.74072974268672
1540,44089,Choa Chu Kang Ave 1,Opp Blk 296A,1.37648110284286,103.74094532328145
1541,44091,Choa Chu Kang Ave 1,Bef Choa Chu Kang Mkt,1.37647222708666,103.74421611501322
1542,44099,Choa Chu Kang Ave 1,Opp Choa Chu Kang Mkt,1.37631844004137,103.74462947882313
1543,44101,Choa Chu Kang Ave 1,Aft Hong San Terr,1.37715950047084,103.74683070774694
1544,44109,Choa Chu Kang Ave 1,Opp Hong San Terr,1.3771776806334,103.74762171258732
1545,44111,Choa Chu Kang Ave 1,Opp Blk 203,1.38094121398036,103.74975224203959
1546,44119,Choa Chu Kang Ave 1,Blk 204,1.38048445565999,103.74930565785152
1547,44121,Choa Chu Kang Way,Blk 113,1.37769846227758,103.75093552549583
1548,44129,Choa Chu Kang Way,Opp Blk 113,1.37741713631203,103.75092697249079
1549,44131,Choa Chu Kang Rd,Blk 26,1.37710069702793,103.75532192967427
1550,44139,Choa Chu Kang Rd,Opp Blk 26,1.37680960030968,103.75536565517723
1551,44141,Choa Chu Kang Rd,Phoenix Stn,1.37835602806756,103.75773677895589
1552,44149,Choa Chu Kang Rd,Opp Phoenix Stn,1.37798495709362,103.75776732086608
1553,44151,Bt Batok Rd,Opp Bt Batok Fire Stn,1.37392273953012,103.75223395114867
1554,44159,Bt Batok Rd,Bt Batok Fire Stn,1.37401429037273,103.7525923087755
1555,44161,Bt Batok Rd,Aft Bt Batok West Ave 5,1.37071120082306,103.74995297031272
1556,44169,Bt Batok Rd,Bef Bt Batok West Ave 5,1.37047453510829,103.75017065253876
1557,44171,Bt Batok Rd,Bef Bt Batok West Ave 5,1.36801215768924,103.74704828649467
1558,44179,Bt Batok Rd,Aft Bt Batok West Ave 5,1.36783174007175,103.74735822064176
1559,44181,Keat Hong Cl,Blk 802B,1.37451449960262,103.74273111430522
1560,44189,Keat Hong Cl,Blk 803,1.37436129742622,103.74272235228217
1561,44191,Gangsa Rd,Opp Blk 171,1.37879277619241,103.76702648572689
1562,44199,Gangsa Rd,Blk 171,1.37888221944077,103.76672499902976
1563,44201,Petir Rd,Aft Petir Stn,1.37732275970527,103.7672668951858
1564,44209,Petir Rd,Opp Petir Stn,1.37719530827914,103.76698269593902
1565,44211,Petir Rd,Blk 127,1.37610015820197,103.76921822286211
1566,44219,Petir Rd,Bet Blks 139/140,1.37578333297826,103.769352222019
1567,44221,Pending Rd,Opp Pending Stn,1.3762995851872,103.77099428887409
1568,44229,Pending Rd,Bef Pending Stn,1.37656055754166,103.771459794786
1569,44231,Bt Panjang Rd,Zhenghua Pr Sch,1.37916686797468,103.76933485417399
1570,44239,Bt Panjang Rd,Opp Zhenghua Pr Sch,1.37846111098819,103.76983083299403
1571,44241,Bt Panjang Rd,Opp Lompang Rd,1.38117443945082,103.76586096715347
1572,44249,Bt Panjang Rd,Blk 174,1.38049595009817,103.76649141308671
1573,44251,Bt Panjang Rd,Blk 604,1.38030076722264,103.76231669235113
1574,44259,Bt Panjang Rd,Blk 183,1.38029564329691,103.76297124601712
1575,44261,Bt Panjang Rd,Blk 270,1.3760822219899,103.774277778025
1576,44269,Bt Panjang Rd,Blk 223,1.37577833299245,103.77422500002575
1577,44271,Teck Whye Ave,Bet Blks 13/14,1.37867114732017,103.75614774814443
1578,44279,Teck Whye Ave,Blk 157,1.37910867690077,103.75635459940506
1579,44281,Teck Whye Ave,Blk 8,1.38104915821148,103.75422740795686
1580,44289,Teck Whye Ave,Blk 6,1.38140148022937,103.75380266661918
1581,44291,Teck Whye Ave,Opp Cck Polyclinic,1.38151999999791,103.75140111097832
1582,44299,Teck Whye Ave,Cck Polyclinic,1.38177250001353,103.75131333302434
1583,44301,Bangkit Rd,Opp Blk 271,1.37751089024595,103.77391201169718
1584,44311,Bangkit Rd,Opp Blk 253,1.37930410199585,103.77434920734999
1585,44321,Bt Panjang Ring Rd,Opp Bangkit Stn,1.3798880333463,103.77233083475981
1586,44329,Bt Panjang Ring Rd,Bangkit Stn,1.38021501052151,103.77257633645274
1587,44331,Fajar Rd,Blk 239,1.38022107375265,103.77084865060209
1588,44339,Fajar Rd,Blk 442D,1.38084522961484,103.77114903339667
1589,44341,Fajar Rd,Blk 401A CP,1.3811702972192,103.76917730998287
1590,44349,Fajar Rd,Bet Blks 443A/443B,1.3813330335154,103.7693280970516
1591,44351,Petir Rd,Aft Chestnut Ave,1.36823452426378,103.77558853634072
1592,44359,Petir Rd,Bef Chestnut Ave,1.36772582083696,103.77530877476855
1593,44361,Petir Rd,Bef Dairy Farm Rd,1.36645894982356,103.77558768232717
1594,44369,Petir Rd,Aft Dairy Farm Rd,1.36574284265165,103.7753149073364
1595,44371,Petir Rd,Blk 219,1.37402225721945,103.77263963002856
1596,44379,Petir Rd,Opp Blk 219,1.37355053515267,103.77293526626733
1597,44381,Petir Rd,Blk 202,1.37242134216992,103.77441361028244
1598,44389,Petir Rd,Opp Blk 201,1.37154303506556,103.77461859337586
1599,44391,Choa Chu Kang Dr,Aft Blk 202,1.38288970873929,103.74831030292964
1600,44399,Choa Chu Kang Dr,Opp Blk 210,1.38306278590518,103.74851002579776
1601,44411,Teck Whye Lane,Blk 108,1.37852555601793,103.75322999998068
1602,44421,Teck Whye Lane,Blk 25,1.37820805599688,103.7550844439833
1603,44439,Teck Whye Lane,Blk 9,1.37983733026289,103.7542950355126
1604,44441,Choa Chu Kang Way,Blk 239,1.37924285981093,103.74754322627454
1605,44449,Choa Chu Kang Way,Opp Blks 237/239,1.37889232196067,103.74762704486072
1606,44451,Choa Chu Kang Way,Blk 224,1.38077375279629,103.74424353296656
1607,44459,Choa Chu Kang Way,Blk 277,1.38028731431529,103.74454562435122
1608,44461,Choa Chu Kang Way,Blk 352,1.3825705560115,103.7430047219692
1609,44469,Choa Chu Kang Way,Blk 414,1.38243888902379,103.74275222200647
1610,44471,Choa Chu Kang Ctrl,Blk 234,1.3804703714721,103.7480231565411
1611,44479,Choa Chu Kang Ctrl,Blk 206,1.3804793043347,103.74828169894731
1612,44481,Choa Chu Kang Ctrl,Blk 223,1.38184295668756,103.74495854313909
1613,44489,Choa Chu Kang Ctrl,Blk 220,1.38182529982154,103.7453076883337
1614,44491,Choa Chu Kang Ave 4,Bet Blks 416/417,1.38353368663411,103.74184597655336
1615,44499,Choa Chu Kang Ave 4,Blk 429A CP,1.3832016053923,103.74089358044327
1616,44501,Choa Chu Kang Ave 4,Blk 426,1.38087128691259,103.73879787160988
1617,44509,Choa Chu Kang Ave 4,Blk 442,1.38081340360597,103.73845177601393
1618,44511,Choa Chu Kang Ave 3,Blk 289,1.37948507121488,103.7405687719047
1619,44519,Choa Chu Kang Ave 3,Blk 402,1.3791475870641,103.73970664823418
1620,44521,Choa Chu Kang Ave 3,Blk 280,1.38085185530408,103.74260886969472
1621,44529,Choa Chu Kang Ave 3,Blk 410,1.38057038161005,103.7417695571546
1622,44531,Choa Chu Kang Ave 4,Opp Choa Chu Kang Stn,1.38425405298158,103.74453624872069
1623,44539,Choa Chu Kang Ave 4,Lot 1 Shoppers' Mall,1.38463078337388,103.74502387945829
1624,44541,Choa Chu Kang Dr,Northvale Condo,1.38764444400097,103.74593527798108
1625,44549,Choa Chu Kang Dr,Opp Northvale Condo,1.38748720575146,103.746189135824
1626,44551,Choa Chu Kang Ave 5,Opp Blk 486,1.37602460873449,103.73843005883766
1627,44559,Choa Chu Kang Ave 5,Blk 483,1.37620955732727,103.73789066346548
1628,44561,Choa Chu Kang Ave 2,Opp Blk 295,1.3779870225601,103.7412004881177
1629,44569,Choa Chu Kang Ave 2,Blk 295,1.37811996831753,103.74122138165869
1630,44571,Choa Chu Kang Ave 2,Blk 297D,1.37836352141036,103.74316666952303
1631,44579,Choa Chu Kang Ave 2,Aft Blk 272,1.37850611289436,103.74345256107138
1632,44581,Choa Chu Kang Ave 5,Blk 489A,1.37532277779344,103.74031352986161
1633,44589,Choa Chu Kang Ave 5,Opp Blk 489A,1.37512566998176,103.7401815256426
1634,44591,Choa Chu Kang Ave 6,Blk 490B,1.37543194866252,103.7419701443328
1635,44599,Choa Chu Kang Ave 6,Bet Blks 801B/801C,1.37551323792473,103.7421877620434
1636,44601,Saujana Rd,Blk 413,1.38213337099986,103.76845044698479
1637,44609,Saujana Rd,Blk 408,1.38201455238716,103.76817086367248
1638,44611,Jelapang Rd,Blk 516,1.3871248273065,103.76757814102818
1639,44619,Jelapang Rd,Blk 506,1.38695072395596,103.76763574907523
1640,44621,Choa Chu Kang Ave 4,Opp Concord Pr Sch,1.37922934454518,103.73710050197961
1641,44629,Choa Chu Kang Ave 4,Blk 457,1.37851168892339,103.73644907938714
1642,44631,Jelebu Rd,Opp Bt Panjang Plaza,1.37961719959059,103.76390959462616
1643,44639,Jelebu Rd,Bt Panjang Plaza,1.38006972221146,103.76396027777982
1644,44641,Bt Panjang Ring Rd,Blk 602,1.38178063199093,103.76285898246775
1645,44649,Bt Panjang Ring Rd,Blk 541A CP,1.38207041321308,103.76296296396666
1646,44651,Bt Panjang Ring Rd,Blk 617,1.38533394998016,103.76289650600476
1647,44659,Bt Panjang Ring Rd,Blk 537A CP,1.38496763142496,103.76292100976569
1648,44661,Jelapang Rd,Blk 532,1.38447517162011,103.76499586025828
1649,44669,Jelapang Rd,Opp Blk 532,1.38428576640159,103.76489752763662
1650,44671,Saujana Rd,Bet Blks 502/503,1.38377960229632,103.76603097323033
1651,44679,Saujana Rd,Opp Blk 502,1.3835337784384,103.76599518745716
1652,44689,Choa Chu Kang Ave 3,Sunshine Pl,1.37811000397911,103.73849893266107
1653,44691,Segar Rd,BLK 485,1.38826258050731,103.7714646491703
1654,44699,Segar Rd,BLK 457,1.38805300466507,103.77154344868076
1655,44701,Bt Panjang Ring Rd,Blk 548B,1.38927144639115,103.76879686807085
1656,44709,Segar Rd,Blk 547C,1.3885418939603,103.76842967593706
1657,44721,Bt Panjang Ring Rd,Opp Jelapang Stn,1.38679108297845,103.76491900002709
1658,44731,Jelebu Rd,Opp Blk 180,1.37887883000016,103.76432732997739
1659,44739,Jelebu Rd,Blk 180,1.37876549999936,103.76459849996492
1660,44771,Fajar Rd,Fajar Stn,1.38458556236413,103.77079566381067
1661,44779,Fajar Rd,Opp Fajar Stn,1.38422184036636,103.77020678944983
1662,44791,Senja Rd,West View Pr Sch,1.38372439268243,103.76068878232401
1663,44799,Senja Rd,Blk 610,1.38338692962433,103.7609562427946
1664,44801,Senja Rd,Opp Blk 628,1.38503510909651,103.75908340599958
1665,44809,Senja Rd,Blk 628,1.38500083704863,103.75978425435241
1666,44811,Senja Rd,West Spring Sec Sch,1.38715472588861,103.76020832276009
1667,44819,Senja Rd,Opp West Spring Sec Sch,1.38707539442819,103.76004791400926
1668,44821,Senja Link,Blk 651,1.38637611056002,103.76338435587678
1669,44829,Senja Link,Opp Blk 650,1.38671416700146,103.7630574999811
1670,44859,Petir Rd,Maysprings Condo,1.37763753804628,103.76321805626448
1671,44861,Senja Rd,BLK 636A,1.3866920101757,103.75877312173013
1672,44869,Senja Rd,BEF BLK 629A MSCP,1.38658738981297,103.75886226371927
1673,44871,Choa Chu Kang Ave 7,Blk 810 CP,1.37415475892549,103.74679713839167
1674,44879,Choa Chu Kang Ave 7,Opp Blk 810 CP,1.37431656227768,103.74701128990601
1675,44881,Keat Hong Link,BLK 816B,1.37573320756145,103.74842003077862
1676,44889,Keat Hong Link,Opp Blk 816A,1.3755999743303,103.74839851286828
1677,44891,Choa Chu Kang Gr,APSN,1.37409009466488,103.74930160167106
1678,44899,Choa Chu Kang Gr,Opp APSN,1.37432287109092,103.74949989571633
1679,44909,Bt Panjang Rd,Blk 184,1.37998945869065,103.76225836886368
1680,44999,Woodlands Rd,Bef Yew Tee Flyover,1.391239722,103.7545111
1681,45009,Petir Rd,BT PANJANG INT,1.37812611932206,103.763286611367
1682,45011,Woodlands Rd,Aft Yew Tee Flyover,1.3902154350718,103.75455779683573
1683,45019,Woodlands Rd,Aft Yew Tee Flyover,1.38829923721056,103.75553944051408
1684,45021,Woodlands Rd,Heavy Veh Pk,1.39385694401888,103.75383583300305
1685,45029,Woodlands Rd,Opp Heavy Veh Pk,1.39303959514259,103.75414864750223
1686,45031,Woodlands Rd,Yew Tee Ind Est,1.39623361717149,103.75421868895825
1687,45039,Woodlands Rd,Opp Yew Tee Ind Est,1.39585817355572,103.75427816224409
1688,45041,Woodlands Rd,Thong Huat Bros Pte Ltd,1.40062703005588,103.75556160767161
1689,45049,Woodlands Rd,Opp Yew Tee Ind Est Blk 1,1.39773638898124,103.75499277801016
1690,45051,Woodlands Rd,Da Di Glass,1.403385556,103.7560103
1691,45059,Woodlands Rd,Opp Da Di Glass,1.40340952558706,103.75620896675814
1692,45061,Woodlands Rd,Opp Mandai Est,1.40718111138275,103.75606300126093
1693,45069,Woodlands Rd,Aft Mandai Est,1.4069390779681,103.75626773948963
1694,45071,Woodlands Rd,Bef Mandai Rd,1.40955433592964,103.75568311864467
1695,45079,Woodlands Rd,Aft Mandai Rd,1.40959346067748,103.75588199006808
1696,45091,Woodlands Rd,Opp Jln Bumbong,1.41421866753882,103.75523144616068
1697,45099,Woodlands Rd,Aft Jln Bumbong,1.41341731294698,103.75591307485898
1698,45101,Woodlands Rd,Aft LP 234,1.41863235748269,103.75457151987825
1699,45109,Woodlands Rd,Bef Jln Bumbong,1.41785797439114,103.75478033541316
1700,45111,Woodlands Rd,Opp Kranji War Memorial,1.42170099129292,103.75566245596836
1701,45119,Woodlands Rd,Kranji War Memorial,1.42181345656216,103.75597729351239
1702,45121,Woodlands Rd,Opp S'pore Turf Club,1.42402638898738,103.75863222200965
1703,45129,Woodlands Rd,S'pore Turf Club,1.42382925070118,103.75863462427267
1704,45131,Woodlands Rd,Opp Kranji Stn,1.42513583961154,103.76103770449444
1705,45139,Woodlands Rd,Kranji Stn,1.42525961270458,103.76178101875855
1706,45141,Kranji Rd,Aft W'Lands Rd,1.42484086207371,103.75684069951173
1707,45149,Kranji Rd,Bef W'Lands Rd,1.4251485321405,103.75694671247683
1708,45151,Sg Kadut Ave,Opp Multistates Trading,1.40086873669287,103.75428556537604
1709,45159,Sg Kadut Ave,Multistates Trading,1.40081444400002,103.75410111097352
1710,45161,Sg Kadut Ave,Eurokars Ctr,1.40273722420741,103.75467349450044
1711,45169,Sg Kadut Ave,Opp Eurokars Ctr,1.40316333179329,103.75459594317567
1712,45171,Sg Kadut Ave,Sri Arasakesari Sivan Tp,1.40600808717869,103.75535627770704
1713,45179,Sg Kadut Ave,Sri Arasakesari Sivan Tp,1.40606366967223,103.75520214111529
1714,45181,Mandai Rd,Opp Mandai CD Trg Village,1.41163371804971,103.76126994848113
1715,45189,Mandai Rd,Mandai CD Trg Village,1.41134149901997,103.76099444217142
1716,45191,Mandai Rd,Opp Mandai Police Trg Camp,1.41064903489935,103.7634845917912
1717,45199,Mandai Rd,Mandai Police Trg Camp,1.41035479540467,103.76322407621203
1718,45201,Mandai Rd,Opp Police Tactical Trg Camp,1.41047253271791,103.76582403754685
1719,45209,Mandai Rd,Police Tactical Trg Camp,1.4099988110322,103.76653377102565
1720,45211,Mandai Rd,Bef BKE,1.41031981199246,103.76978816795226
1721,45221,Mandai Rd,Aft W'Lands Rd,1.41185472198007,103.75786055597196
1722,45229,Mandai Rd,Bef W'Lands Rd,1.41157694400245,103.75794694401966
1723,45231,Choa Chu Kang Way,Blk 432,1.38463054645747,103.74228933862295
1724,45239,Choa Chu Kang Way,Bet Blks 306/307,1.38511352779283,103.74242558943692
1725,45241,Choa Chu Kang Way,Opp Blk 511A,1.38849236327693,103.74049628403257
1726,45249,Choa Chu Kang Way,Blk 511A,1.38856706129182,103.74086222271667
1727,45251,Choa Chu Kang Way,Opp Kranji Sec Sch,1.39132771354143,103.74006551818796
1728,45259,Choa Chu Kang Way,Blk 523,1.39170172991756,103.74054217961515
1729,45261,Choa Chu Kang St 52,Blk 551,1.39431509144869,103.7435570382963
1730,45269,Choa Chu Kang St 52,Blk 544,1.39436168074215,103.74373102471621
1731,45271,Choa Chu Kang St 52,Blk 560,1.39569595459867,103.74526443744904
1732,45279,Choa Chu Kang St 52,Blk 563,1.39565860027275,103.74540871067298
1733,45291,Choa Chu Kang Dr,Opp Blk 704,1.39086231015739,103.7449781608435
1734,45299,Choa Chu Kang Dr,Blk 702,1.39144722825324,103.7451546989858
1735,45301,Choa Chu Kang Nth 5,Blk 708,1.39184565454372,103.74663514172119
1736,45309,Choa Chu Kang Nth 5,Blk 754,1.3919980495631,103.74665022024047
1737,45311,Choa Chu Kang Nth 5,Blk 547,1.39312896100059,103.74208908630851
1738,45319,Choa Chu Kang Nth 5,Blk 530,1.39292754317447,103.74210769996479
1739,45321,Choa Chu Kang Dr,Yew Tee Stn,1.39740269682477,103.74755489070483
1740,45329,Choa Chu Kang Dr,Opp Yew Tee Stn,1.39743803967229,103.7478650735721
1741,45331,Choa Chu Kang St 62,Blk 621,1.39884898673915,103.74703991205672
1742,45339,Choa Chu Kang St 62,Blk 625,1.39898191366295,103.74603555889117
1743,45341,Choa Chu Kang St 62,Blk 604A,1.39735129219397,103.7454191491989
1744,45349,Choa Chu Kang St 62,Opp Blk 604A,1.39731214160283,103.74554806071029
1745,45351,Choa Chu Kang Nth 6,Blk 634,1.39635349170474,103.74947902253896
1746,45359,Choa Chu Kang Nth 6,Blk 790,1.39618571003148,103.74944608386802
1747,45361,Choa Chu Kang Nth 5,Opp Blk 765,1.39239930690933,103.7500200571186
1748,45369,Choa Chu Kang Nth 5,Blk 765,1.3925860608387,103.75002597798891
1749,45371,Choa Chu Kang Nth 6,Opp Yew Mei Green Condo,1.39533587133451,103.75193731177454
1750,45379,Choa Chu Kang Nth 6,Yew Mei Green Condo,1.39469439744859,103.75187309514442
1751,45381,Choa Chu Kang Nth 7,Blk 675A (LP 25),1.400859167,103.7471275
1752,45389,Choa Chu Kang Nth 7,Blk 619,1.40063804359533,103.7473817647614
1753,45391,Choa Chu Kang Nth 7,Blk 657,1.40014292890393,103.74970542838231
1754,45399,Choa Chu Kang Nth 7,Regent Gr Condo,1.39984083299841,103.74991277803167
1755,45401,Choa Chu Kang Cres,Blk 681,1.40279972616248,103.74594266826703
1756,45409,Choa Chu Kang Cres,Blk 675,1.401897778,103.7457961
1757,45411,Choa Chu Kang Cres,Opp Blk 670,1.4035145178289,103.74767347957746
1758,45419,Choa Chu Kang Cres,Blk 669,1.403117778,103.7484242
1759,45421,Choa Chu Kang Cres,Opp Blk 666,1.40274884902867,103.75050925171398
1760,45429,Choa Chu Kang Cres,Blk 666,1.402526944,103.7496808
1761,45431,Choa Chu Kang Cres,Blk 661,1.400577222,103.7509192
1762,45439,Choa Chu Kang Cres,Opp Blk 661,1.40127194398549,103.75115527801049
1763,45441,Sg Kadut Dr,Opp Eng Hua Furniture Mfg Pte Ltd,1.43189396450238,103.74745276475524
1764,45449,Sg Kadut Dr,Eng Hua Furniture Mfg Pte Ltd,1.43188298917832,103.74760838738165
1765,45451,Choa Chu Kang Ave 1,Blk 293,1.3779238888638,103.73970805552322
1766,45461,Choa Chu Kang Nth 5,Blk 540,1.39267723795995,103.74330600001463
1767,45469,Choa Chu Kang Nth 5,Blk 532,1.39231423792189,103.74449399998608
1768,45479,Choa Chu Kang Dr,Kranji Pr Sch,1.39429508641053,103.74652037203211
1769,45489,Choa Chu Kang Nth 5,BEF CHOA CHU KANG LK,1.3937917601606,103.75199938008781
1770,45491,Stagmont Ring,BEF CHOA CHU KANG NTH 5,1.39414432388749,103.75296269916254
1771,46008,Woodlands Sq,W'Lands Temp Int,1.43773062645251,103.78672939877963
1772,46009,Woodlands Sq,W'Lands Temp Int,1.43762790090815,103.7864999963898
