id,driverRef,season,roundId,raceName,lap,time,position
113,ricciardo,2016,1,Australian Grand Prix,6,92.583,8
114,hulkenberg,2016,1,Australian Grand Prix,6,94.364,9
115,alonso,2016,1,Australian Grand Prix,6,94.359,10
116,perez,2016,1,Australian Grand Prix,6,94.097,11
117,button,2016,1,Australian Grand Prix,6,94.301,12
118,jolyon_palmer,2016,1,Australian Grand Prix,6,94.395,13
119,wehrlein,2016,1,Australian Grand Prix,6,94.767,14
120,ericsson,2016,1,Australian Grand Prix,6,94.485,15
121,bottas,2016,1,Australian Grand Prix,6,93.438,16
122,nasr,2016,1,Australian Grand Prix,6,94.993,17
123,grosjean,2016,1,Australian Grand Prix,6,95.005,18
124,haryanto,2016,1,Australian Grand Prix,6,94.778,19
125,gutierrez,2016,1,Australian Grand Prix,6,93.467,20
126,kevin_magnussen,2016,1,Australian Grand Prix,6,103.453,21
127,vettel,2016,1,Australian Grand Prix,7,92.08,1
128,raikkonen,2016,1,Australian Grand Prix,7,92.21,2
129,rosberg,2016,1,Australian Grand Prix,7,92.464,3
130,max_verstappen,2016,1,Australian Grand Prix,7,93.217,4
131,hamilton,2016,1,Australian Grand Prix,7,93.466,5
132,massa,2016,1,Australian Grand Prix,7,93.651,6
133,sainz,2016,1,Australian Grand Prix,7,93.768,7
134,ricciardo,2016,1,Australian Grand Prix,7,92.743,8
135,hulkenberg,2016,1,Australian Grand Prix,7,93.445,9
136,alonso,2016,1,Australian Grand Prix,7,94.426,10
137,perez,2016,1,Australian Grand Prix,7,94.469,11
138,button,2016,1,Australian Grand Prix,7,94.764,12
139,jolyon_palmer,2016,1,Australian Grand Prix,7,94.793,13
140,wehrlein,2016,1,Australian Grand Prix,7,95.296,14
141,ericsson,2016,1,Australian Grand Prix,7,95.389,15
142,bottas,2016,1,Australian Grand Prix,7,95.177,16
143,nasr,2016,1,Australian Grand Prix,7,95.145,17
144,grosjean,2016,1,Australian Grand Prix,7,95.124,18
145,haryanto,2016,1,Australian Grand Prix,7,95.497,19
146,gutierrez,2016,1,Australian Grand Prix,7,93.76,20
147,kevin_magnussen,2016,1,Australian Grand Prix,7,94.917,21
148,vettel,2016,1,Australian Grand Prix,8,92.289,1
149,raikkonen,2016,1,Australian Grand Prix,8,92.381,2
150,rosberg,2016,1,Australian Grand Prix,8,92.625,3
151,max_verstappen,2016,1,Australian Grand Prix,8,93.256,4
152,hamilton,2016,1,Australian Grand Prix,8,93.131,5
153,massa,2016,1,Australian Grand Prix,8,93.843,6
154,ricciardo,2016,1,Australian Grand Prix,8,92.992,7
155,hulkenberg,2016,1,Australian Grand Prix,8,94.045,8
156,alonso,2016,1,Australian Grand Prix,8,94.373,9
157,perez,2016,1,Australian Grand Prix,8,94.576,10
158,button,2016,1,Australian Grand Prix,8,94.586,11
159,jolyon_palmer,2016,1,Australian Grand Prix,8,94.864,12
160,wehrlein,2016,1,Australian Grand Prix,8,94.817,13
161,ericsson,2016,1,Australian Grand Prix,8,95.242,14
162,bottas,2016,1,Australian Grand Prix,8,95.049,15
163,nasr,2016,1,Australian Grand Prix,8,95.292,16
164,grosjean,2016,1,Australian Grand Prix,8,95.52,17
165,sainz,2016,1,Australian Grand Prix,8,112.689,18
166,haryanto,2016,1,Australian Grand Prix,8,95.724,19
167,gutierrez,2016,1,Australian Grand Prix,8,94.043,20
168,kevin_magnussen,2016,1,Australian Grand Prix,8,95.742,21
169,vettel,2016,1,Australian Grand Prix,9,92.578,1
170,raikkonen,2016,1,Australian Grand Prix,9,92.728,2
171,rosberg,2016,1,Australian Grand Prix,9,92.557,3
172,max_verstappen,2016,1,Australian Grand Prix,9,93.593,4
173,hamilton,2016,1,Australian Grand Prix,9,93.621,5
174,massa,2016,1,Australian Grand Prix,9,94.525,6
175,ricciardo,2016,1,Australian Grand Prix,9,93.119,7
176,hulkenberg,2016,1,Australian Grand Prix,9,93.874,8
177,alonso,2016,1,Australian Grand Prix,9,94.347,9
178,perez,2016,1,Australian Grand Prix,9,94.461,10
179,button,2016,1,Australian Grand Prix,9,94.611,11
180,jolyon_palmer,2016,1,Australian Grand Prix,9,94.757,12
181,wehrlein,2016,1,Australian Grand Prix,9,94.821,13
182,bottas,2016,1,Australian Grand Prix,9,93.927,14
183,ericsson,2016,1,Australian Grand Prix,9,96.119,15
184,nasr,2016,1,Australian Grand Prix,9,95.64,16
185,grosjean,2016,1,Australian Grand Prix,9,95.463,17
186,haryanto,2016,1,Australian Grand Prix,9,95.719,18
187,gutierrez,2016,1,Australian Grand Prix,9,95.978,19
188,sainz,2016,1,Australian Grand Prix,9,97.863,20
189,kevin_magnussen,2016,1,Australian Grand Prix,9,95.633,21
190,vettel,2016,1,Australian Grand Prix,10,92.571,1
191,raikkonen,2016,1,Australian Grand Prix,10,92.598,2
192,rosberg,2016,1,Australian Grand Prix,10,92.581,3
193,max_verstappen,2016,1,Australian Grand Prix,10,93.9,4
194,hamilton,2016,1,Australian Grand Prix,10,94.233,5
195,ricciardo,2016,1,Australian Grand Prix,10,92.855,6
196,massa,2016,1,Australian Grand Prix,10,96.129,7
197,hulkenberg,2016,1,Australian Grand Prix,10,93.855,8
198,alonso,2016,1,Australian Grand Prix,10,94.455,9
199,perez,2016,1,Australian Grand Prix,10,94.297,10
200,button,2016,1,Australian Grand Prix,10,94.629,11
201,jolyon_palmer,2016,1,Australian Grand Prix,10,94.842,12
202,bottas,2016,1,Australian Grand Prix,10,93.584,13
203,wehrlein,2016,1,Australian Grand Prix,10,95.816,14
204,ericsson,2016,1,Australian Grand Prix,10,95.636,15
205,grosjean,2016,1,Australian Grand Prix,10,95.351,16
206,sainz,2016,1,Australian Grand Prix,10,94.244,17
207,gutierrez,2016,1,Australian Grand Prix,10,96.768,18
208,haryanto,2016,1,Australian Grand Prix,10,98.702,19
209,nasr,2016,1,Australian Grand Prix,10,116.813,20
210,kevin_magnussen,2016,1,Australian Grand Prix,10,97.304,21
211,vettel,2016,1,Australian Grand Prix,11,92.96,1
212,raikkonen,2016,1,Australian Grand Prix,11,92.933,2
213,rosberg,2016,1,Australian Grand Prix,11,92.681,3
214,max_verstappen,2016,1,Australian Grand Prix,11,93.847,4
215,hamilton,2016,1,Australian Grand Prix,11,93.78,5
216,ricciardo,2016,1,Australian Grand Prix,11,92.708,6
217,hulkenberg,2016,1,Australian Grand Prix,11,94.094,7
218,alonso,2016,1,Australian Grand Prix,11,94.76,8
219,perez,2016,1,Australian Grand Prix,11,94.714,9
220,button,2016,1,Australian Grand Prix,11,94.651,10
221,jolyon_palmer,2016,1,Australian Grand Prix,11,94.779,11
222,bottas,2016,1,Australian Grand Prix,11,94.427,12
223,massa,2016,1,Australian Grand Prix,11,111.982,13
224,grosjean,2016,1,Australian Grand Prix,11,94.852,14
225,sainz,2016,1,Australian Grand Prix,11,93.197,15
226,gutierrez,2016,1,Australian Grand Prix,11,94.596,16
227,haryanto,2016,1,Australian Grand Prix,11,96.607,17
228,ericsson,2016,1,Australian Grand Prix,11,114.65,18
229,wehrlein,2016,1,Australian Grand Prix,11,117.34,19
230,nasr,2016,1,Australian Grand Prix,11,98.064,20
231,kevin_magnussen,2016,1,Australian Grand Prix,11,97.254,21
232,vettel,2016,1,Australian Grand Prix,12,93.014,1
233,raikkonen,2016,1,Australian Grand Prix,12,93.29,2
234,max_verstappen,2016,1,Australian Grand Prix,12,94.698,3
235,hamilton,2016,1,Australian Grand Prix,12,94.285,4
236,rosberg,2016,1,Australian Grand Prix,12,110.969,5
237,hulkenberg,2016,1,Australian Grand Prix,12,94.375,6
238,perez,2016,1,Australian Grand Prix,12,94.8,7
239,ricciardo,2016,1,Australian Grand Prix,12,110.524,8
240,button,2016,1,Australian Grand Prix,12,95.217,9
241,bottas,2016,1,Australian Grand Prix,12,96.008,10
242,sainz,2016,1,Australian Grand Prix,12,92.154,11
243,grosjean,2016,1,Australian Grand Prix,12,95.313,12
244,massa,2016,1,Australian Grand Prix,12,98.104,13
245,gutierrez,2016,1,Australian Grand Prix,12,95.258,14
246,alonso,2016,1,Australian Grand Prix,12,112.637,15
247,jolyon_palmer,2016,1,Australian Grand Prix,12,117.1,16
248,ericsson,2016,1,Australian Grand Prix,12,99.328,17
249,nasr,2016,1,Australian Grand Prix,12,93.52,18
250,wehrlein,2016,1,Australian Grand Prix,12,101.436,19
251,haryanto,2016,1,Australian Grand Prix,12,116.553,20
252,kevin_magnussen,2016,1,Australian Grand Prix,12,95.206,21
253,raikkonen,2016,1,Australian Grand Prix,13,93.9,1
254,hamilton,2016,1,Australian Grand Prix,13,95.146,2
255,vettel,2016,1,Australian Grand Prix,13,110.574,3
256,rosberg,2016,1,Australian Grand Prix,13,94.742,4
257,hulkenberg,2016,1,Australian Grand Prix,13,96.118,5
258,perez,2016,1,Australian Grand Prix,13,94.302,6
259,max_verstappen,2016,1,Australian Grand Prix,13,113.474,7
260,button,2016,1,Australian Grand Prix,13,95.649,8
261,bottas,2016,1,Australian Grand Prix,13,93.674,9
262,ricciardo,2016,1,Australian Grand Prix,13,96.994,10
263,sainz,2016,1,Australian Grand Prix,13,92.285,11
264,massa,2016,1,Australian Grand Prix,13,92.344,12
265,grosjean,2016,1,Australian Grand Prix,13,95.105,13
266,gutierrez,2016,1,Australian Grand Prix,13,95.325,14
267,alonso,2016,1,Australian Grand Prix,13,97.948,15
268,jolyon_palmer,2016,1,Australian Grand Prix,13,99.352,16
269,ericsson,2016,1,Australian Grand Prix,13,93.942,17
270,nasr,2016,1,Australian Grand Prix,13,93.673,18
271,wehrlein,2016,1,Australian Grand Prix,13,93.702,19
272,haryanto,2016,1,Australian Grand Prix,13,101.214,20
273,kevin_magnussen,2016,1,Australian Grand Prix,13,94.927,21
274,raikkonen,2016,1,Australian Grand Prix,14,94.049,1
275,hamilton,2016,1,Australian Grand Prix,14,93.859,2
276,vettel,2016,1,Australian Grand Prix,14,95.604,3
277,rosberg,2016,1,Australian Grand Prix,14,91.298,4
278,hulkenberg,2016,1,Australian Grand Prix,14,94.35,5
279,perez,2016,1,Australian Grand Prix,14,94.848,6
280,ricciardo,2016,1,Australian Grand Prix,14,93.552,7
281,button,2016,1,Australian Grand Prix,14,96.197,8
282,max_verstappen,2016,1,Australian Grand Prix,14,99.877,9
283,sainz,2016,1,Australian Grand Prix,14,95.182,10
284,bottas,2016,1,Australian Grand Prix,14,97.625,11
285,massa,2016,1,Australian Grand Prix,14,93.412,12
286,grosjean,2016,1,Australian Grand Prix,14,94.235,13
287,gutierrez,2016,1,Australian Grand Prix,14,94.854,14
288,alonso,2016,1,Australian Grand Prix,14,92.553,15
289,jolyon_palmer,2016,1,Australian Grand Prix,14,92.955,16
290,ericsson,2016,1,Australian Grand Prix,14,94.125,17
291,nasr,2016,1,Australian Grand Prix,14,93.934,18
292,wehrlein,2016,1,Australian Grand Prix,14,93.717,19
293,haryanto,2016,1,Australian Grand Prix,14,93.861,20
294,kevin_magnussen,2016,1,Australian Grand Prix,14,97.999,21
295,raikkonen,2016,1,Australian Grand Prix,15,94.176,1
296,hamilton,2016,1,Australian Grand Prix,15,94.209,2
297,vettel,2016,1,Australian Grand Prix,15,90.757,3
298,rosberg,2016,1,Australian Grand Prix,15,91.982,4
299,hulkenberg,2016,1,Australian Grand Prix,15,94.849,5
300,perez,2016,1,Australian Grand Prix,15,95.654,6
301,ricciardo,2016,1,Australian Grand Prix,15,92.303,7
302,max_verstappen,2016,1,Australian Grand Prix,15,91.779,8
303,sainz,2016,1,Australian Grand Prix,15,93.153,9
304,massa,2016,1,Australian Grand Prix,15,94.543,10
305,bottas,2016,1,Australian Grand Prix,15,96.449,11
306,grosjean,2016,1,Australian Grand Prix,15,94.554,12
307,gutierrez,2016,1,Australian Grand Prix,15,94.7,13
308,alonso,2016,1,Australian Grand Prix,15,93.123,14
309,button,2016,1,Australian Grand Prix,15,115.9,15
310,jolyon_palmer,2016,1,Australian Grand Prix,15,93.238,16
311,ericsson,2016,1,Australian Grand Prix,15,93.892,17
312,nasr,2016,1,Australian Grand Prix,15,94.165,18
313,wehrlein,2016,1,Australian Grand Prix,15,94.16,19
314,haryanto,2016,1,Australian Grand Prix,15,93.847,20
315,kevin_magnussen,2016,1,Australian Grand Prix,15,95.084,21
316,vettel,2016,1,Australian Grand Prix,16,91.809,1
317,rosberg,2016,1,Australian Grand Prix,16,93.289,2
318,raikkonen,2016,1,Australian Grand Prix,16,113.141,3
319,ricciardo,2016,1,Australian Grand Prix,16,92.52,4
320,hamilton,2016,1,Australian Grand Prix,16,113.739,5
321,max_verstappen,2016,1,Australian Grand Prix,16,93.208,6
322,sainz,2016,1,Australian Grand Prix,16,93.092,7
323,massa,2016,1,Australian Grand Prix,16,92.71,8
324,bottas,2016,1,Australian Grand Prix,16,94.433,9
325,grosjean,2016,1,Australian Grand Prix,16,94.143,10
326,hulkenberg,2016,1,Australian Grand Prix,16,112.729,11
327,gutierrez,2016,1,Australian Grand Prix,16,94.261,12
328,alonso,2016,1,Australian Grand Prix,16,94.542,13
329,perez,2016,1,Australian Grand Prix,16,117.573,14
330,jolyon_palmer,2016,1,Australian Grand Prix,16,93.452,15
331,ericsson,2016,1,Australian Grand Prix,16,94.354,16
332,nasr,2016,1,Australian Grand Prix,16,94.965,17
333,button,2016,1,Australian Grand Prix,16,100.414,18
334,wehrlein,2016,1,Australian Grand Prix,16,95.345,19
335,haryanto,2016,1,Australian Grand Prix,16,93.901,20
336,kevin_magnussen,2016,1,Australian Grand Prix,16,135.143,21
337,vettel,2016,1,Australian Grand Prix,17,99.423,1
338,rosberg,2016,1,Australian Grand Prix,17,100.716,2
339,raikkonen,2016,1,Australian Grand Prix,17,108.909,3
340,ricciardo,2016,1,Australian Grand Prix,17,106.97,4
341,max_verstappen,2016,1,Australian Grand Prix,17,107.442,5
342,sainz,2016,1,Australian Grand Prix,17,110.557,6
343,hamilton,2016,1,Australian Grand Prix,17,116.659,7
344,massa,2016,1,Australian Grand Prix,17,112.024,8
345,grosjean,2016,1,Australian Grand Prix,17,111.293,9
346,bottas,2016,1,Australian Grand Prix,17,126.484,10
347,hulkenberg,2016,1,Australian Grand Prix,17,122.02,11
348,jolyon_palmer,2016,1,Australian Grand Prix,17,119.456,12
349,perez,2016,1,Australian Grand Prix,17,125.086,13
350,ericsson,2016,1,Australian Grand Prix,17,120.901,14
351,button,2016,1,Australian Grand Prix,17,120.407,15
352,nasr,2016,1,Australian Grand Prix,17,123.067,16
353,wehrlein,2016,1,Australian Grand Prix,17,122.855,17
354,haryanto,2016,1,Australian Grand Prix,17,123.132,18
355,kevin_magnussen,2016,1,Australian Grand Prix,17,729.123,19
356,vettel,2016,1,Australian Grand Prix,18,201.551,1
357,rosberg,2016,1,Australian Grand Prix,18,199.132,2
358,raikkonen,2016,1,Australian Grand Prix,18,188.276,3
359,ricciardo,2016,1,Australian Grand Prix,18,190.57,4
360,max_verstappen,2016,1,Australian Grand Prix,18,189.398,5
361,sainz,2016,1,Australian Grand Prix,18,1242.495,6
362,hamilton,2016,1,Australian Grand Prix,18,1243.047,7
363,massa,2016,1,Australian Grand Prix,18,1243.269,8
364,grosjean,2016,1,Australian Grand Prix,18,1241.349,9
365,hulkenberg,2016,1,Australian Grand Prix,18,1229.799,10
366,bottas,2016,1,Australian Grand Prix,18,1231.528,11
367,jolyon_palmer,2016,1,Australian Grand Prix,18,1223.356,12
368,perez,2016,1,Australian Grand Prix,18,1221.249,13
369,ericsson,2016,1,Australian Grand Prix,18,1222.582,14
370,button,2016,1,Australian Grand Prix,18,1223.874,15
371,nasr,2016,1,Australian Grand Prix,18,1222.819,16
372,wehrlein,2016,1,Australian Grand Prix,18,1223.494,17
373,kevin_magnussen,2016,1,Australian Grand Prix,18,500.454,18
374,vettel,2016,1,Australian Grand Prix,19,1213.527,1
375,rosberg,2016,1,Australian Grand Prix,19,1211.335,2
376,raikkonen,2016,1,Australian Grand Prix,19,1209.843,3
377,ricciardo,2016,1,Australian Grand Prix,19,1198.834,4
378,max_verstappen,2016,1,Australian Grand Prix,19,1197.492,5
379,sainz,2016,1,Australian Grand Prix,19,139.461,6
380,hamilton,2016,1,Australian Grand Prix,19,136.377,7
381,massa,2016,1,Australian Grand Prix,19,135.431,8
382,grosjean,2016,1,Australian Grand Prix,19,134.54,9
383,hulkenberg,2016,1,Australian Grand Prix,19,132.698,10
384,bottas,2016,1,Australian Grand Prix,19,132.091,11
385,jolyon_palmer,2016,1,Australian Grand Prix,19,130.486,12
386,perez,2016,1,Australian Grand Prix,19,130.119,13
387,ericsson,2016,1,Australian Grand Prix,19,127.3,14
388,button,2016,1,Australian Grand Prix,19,125.076,15
389,nasr,2016,1,Australian Grand Prix,19,124.244,16
390,wehrlein,2016,1,Australian Grand Prix,19,122.989,17
391,kevin_magnussen,2016,1,Australian Grand Prix,19,120.667,18
392,vettel,2016,1,Australian Grand Prix,20,90.524,1
393,rosberg,2016,1,Australian Grand Prix,20,91.206,2
394,raikkonen,2016,1,Australian Grand Prix,20,91.247,3
395,ricciardo,2016,1,Australian Grand Prix,20,92.401,4
396,max_verstappen,2016,1,Australian Grand Prix,20,92.776,5
397,sainz,2016,1,Australian Grand Prix,20,92.933,6
398,hamilton,2016,1,Australian Grand Prix,20,93.381,7
399,massa,2016,1,Australian Grand Prix,20,93.776,8
400,grosjean,2016,1,Australian Grand Prix,20,93.798,9
401,hulkenberg,2016,1,Australian Grand Prix,20,94.475,10
402,bottas,2016,1,Australian Grand Prix,20,94.326,11
403,jolyon_palmer,2016,1,Australian Grand Prix,20,94.522,12
404,perez,2016,1,Australian Grand Prix,20,94.148,13
405,button,2016,1,Australian Grand Prix,20,93.213,14
406,ericsson,2016,1,Australian Grand Prix,20,97.106,15
407,nasr,2016,1,Australian Grand Prix,20,96.692,16
408,wehrlein,2016,1,Australian Grand Prix,20,96.221,17
409,kevin_magnussen,2016,1,Australian Grand Prix,20,96.001,18
410,vettel,2016,1,Australian Grand Prix,21,90.374,1
411,rosberg,2016,1,Australian Grand Prix,21,90.557,2
412,raikkonen,2016,1,Australian Grand Prix,21,90.701,3
413,ricciardo,2016,1,Australian Grand Prix,21,91.47,4
414,max_verstappen,2016,1,Australian Grand Prix,21,91.74,5
415,sainz,2016,1,Australian Grand Prix,21,91.725,6
416,hamilton,2016,1,Australian Grand Prix,21,91.768,7
417,massa,2016,1,Australian Grand Prix,21,92.816,8
418,grosjean,2016,1,Australian Grand Prix,21,93.11,9
419,hulkenberg,2016,1,Australian Grand Prix,21,93.514,10
420,bottas,2016,1,Australian Grand Prix,21,93.726,11
421,jolyon_palmer,2016,1,Australian Grand Prix,21,93.921,12
422,button,2016,1,Australian Grand Prix,21,93.825,13
423,perez,2016,1,Australian Grand Prix,21,94.743,14
424,ericsson,2016,1,Australian Grand Prix,21,94.526,15
425,nasr,2016,1,Australian Grand Prix,21,94.737,16
426,kevin_magnussen,2016,1,Australian Grand Prix,21,95.554,17
427,wehrlein,2016,1,Australian Grand Prix,21,96.756,18
428,vettel,2016,1,Australian Grand Prix,22,90.207,1
429,rosberg,2016,1,Australian Grand Prix,22,90.688,2
430,ricciardo,2016,1,Australian Grand Prix,22,91.445,3
431,max_verstappen,2016,1,Australian Grand Prix,22,91.597,4
432,sainz,2016,1,Australian Grand Prix,22,91.744,5
433,hamilton,2016,1,Australian Grand Prix,22,91.728,6
434,massa,2016,1,Australian Grand Prix,22,92.911,7
435,grosjean,2016,1,Australian Grand Prix,22,93.265,8
436,hulkenberg,2016,1,Australian Grand Prix,22,93.327,9
437,bottas,2016,1,Australian Grand Prix,22,93.363,10
438,jolyon_palmer,2016,1,Australian Grand Prix,22,93.76,11
439,button,2016,1,Australian Grand Prix,22,93.91,12
440,perez,2016,1,Australian Grand Prix,22,94.056,13
441,ericsson,2016,1,Australian Grand Prix,22,94.609,14
442,nasr,2016,1,Australian Grand Prix,22,94.485,15
443,kevin_magnussen,2016,1,Australian Grand Prix,22,93.453,16
444,wehrlein,2016,1,Australian Grand Prix,22,94.196,17
445,vettel,2016,1,Australian Grand Prix,23,89.951,1
446,rosberg,2016,1,Australian Grand Prix,23,90.939,2
447,ricciardo,2016,1,Australian Grand Prix,23,91.278,3
448,max_verstappen,2016,1,Australian Grand Prix,23,91.685,4
449,sainz,2016,1,Australian Grand Prix,23,91.671,5
450,hamilton,2016,1,Australian Grand Prix,23,91.784,6
451,massa,2016,1,Australian Grand Prix,23,92.76,7
452,grosjean,2016,1,Australian Grand Prix,23,93.321,8
453,hulkenberg,2016,1,Australian Grand Prix,23,93.525,9
454,bottas,2016,1,Australian Grand Prix,23,93.269,10
455,jolyon_palmer,2016,1,Australian Grand Prix,23,93.549,11
456,button,2016,1,Australian Grand Prix,23,93.851,12
457,perez,2016,1,Australian Grand Prix,23,93.676,13
458,ericsson,2016,1,Australian Grand Prix,23,95.061,14
459,nasr,2016,1,Australian Grand Prix,23,95.001,15
460,kevin_magnussen,2016,1,Australian Grand Prix,23,94.824,16
461,wehrlein,2016,1,Australian Grand Prix,23,94.275,17
462,vettel,2016,1,Australian Grand Prix,24,90.185,1
463,rosberg,2016,1,Australian Grand Prix,24,90.901,2
464,ricciardo,2016,1,Australian Grand Prix,24,91.453,3
465,max_verstappen,2016,1,Australian Grand Prix,24,92.042,4
466,sainz,2016,1,Australian Grand Prix,24,92.118,5
467,hamilton,2016,1,Australian Grand Prix,24,91.882,6
468,massa,2016,1,Australian Grand Prix,24,92.775,7
469,grosjean,2016,1,Australian Grand Prix,24,93.492,8
470,hulkenberg,2016,1,Australian Grand Prix,24,93.531,9
471,bottas,2016,1,Australian Grand Prix,24,93.386,10
472,jolyon_palmer,2016,1,Australian Grand Prix,24,93.628,11
473,button,2016,1,Australian Grand Prix,24,94.121,12
474,perez,2016,1,Australian Grand Prix,24,94.328,13
475,ericsson,2016,1,Australian Grand Prix,24,94.833,14
476,nasr,2016,1,Australian Grand Prix,24,94.874,15
477,kevin_magnussen,2016,1,Australian Grand Prix,24,94.813,16
478,wehrlein,2016,1,Australian Grand Prix,24,94.924,17
479,vettel,2016,1,Australian Grand Prix,25,90.719,1
480,rosberg,2016,1,Australian Grand Prix,25,90.929,2
481,ricciardo,2016,1,Australian Grand Prix,25,91.517,3
482,max_verstappen,2016,1,Australian Grand Prix,25,92.174,4
483,sainz,2016,1,Australian Grand Prix,25,92.166,5
484,hamilton,2016,1,Australian Grand Prix,25,92.38,6
485,massa,2016,1,Australian Grand Prix,25,92.803,7
486,grosjean,2016,1,Australian Grand Prix,25,94.096,8
487,hulkenberg,2016,1,Australian Grand Prix,25,93.394,9
488,bottas,2016,1,Australian Grand Prix,25,93.722,10
489,jolyon_palmer,2016,1,Australian Grand Prix,25,93.697,11
490,button,2016,1,Australian Grand Prix,25,94.293,12
491,perez,2016,1,Australian Grand Prix,25,93.952,13
492,ericsson,2016,1,Australian Grand Prix,25,94.769,14
493,kevin_magnussen,2016,1,Australian Grand Prix,25,95.592,15
494,wehrlein,2016,1,Australian Grand Prix,25,95.789,16
495,nasr,2016,1,Australian Grand Prix,25,98.057,17
496,vettel,2016,1,Australian Grand Prix,26,91.764,1
497,rosberg,2016,1,Australian Grand Prix,26,90.931,2
498,ricciardo,2016,1,Australian Grand Prix,26,91.845,3
499,max_verstappen,2016,1,Australian Grand Prix,26,92.18,4
500,sainz,2016,1,Australian Grand Prix,26,92.349,5
501,hamilton,2016,1,Australian Grand Prix,26,92.139,6
502,massa,2016,1,Australian Grand Prix,26,92.53,7
503,grosjean,2016,1,Australian Grand Prix,26,93.427,8
504,hulkenberg,2016,1,Australian Grand Prix,26,93.646,9
505,bottas,2016,1,Australian Grand Prix,26,93.396,10
506,jolyon_palmer,2016,1,Australian Grand Prix,26,93.637,11
507,button,2016,1,Australian Grand Prix,26,94.528,12
508,perez,2016,1,Australian Grand Prix,26,94.38,13
509,ericsson,2016,1,Australian Grand Prix,26,95.016,14
510,kevin_magnussen,2016,1,Australian Grand Prix,26,94.649,15
511,wehrlein,2016,1,Australian Grand Prix,26,94.564,16
512,nasr,2016,1,Australian Grand Prix,26,95.269,17
513,vettel,2016,1,Australian Grand Prix,27,91.454,1
514,rosberg,2016,1,Australian Grand Prix,27,91.369,2
515,ricciardo,2016,1,Australian Grand Prix,27,91.954,3
516,max_verstappen,2016,1,Australian Grand Prix,27,92.351,4
517,sainz,2016,1,Australian Grand Prix,27,92.617,5
518,hamilton,2016,1,Australian Grand Prix,27,92.607,6
519,massa,2016,1,Australian Grand Prix,27,93.052,7
520,grosjean,2016,1,Australian Grand Prix,27,93.796,8
521,hulkenberg,2016,1,Australian Grand Prix,27,93.442,9
522,bottas,2016,1,Australian Grand Prix,27,93.844,10
523,jolyon_palmer,2016,1,Australian Grand Prix,27,93.96,11
524,button,2016,1,Australian Grand Prix,27,94.437,12
525,perez,2016,1,Australian Grand Prix,27,94.349,13
526,kevin_magnussen,2016,1,Australian Grand Prix,27,94.562,14
527,wehrlein,2016,1,Australian Grand Prix,27,95.097,15
528,nasr,2016,1,Australian Grand Prix,27,94.669,16
529,ericsson,2016,1,Australian Grand Prix,27,108.103,17
530,vettel,2016,1,Australian Grand Prix,28,91.507,1
531,rosberg,2016,1,Australian Grand Prix,28,91.691,2
532,ricciardo,2016,1,Australian Grand Prix,28,91.894,3
533,max_verstappen,2016,1,Australian Grand Prix,28,92.349,4
534,sainz,2016,1,Australian Grand Prix,28,92.417,5
535,hamilton,2016,1,Australian Grand Prix,28,92.516,6
536,massa,2016,1,Australian Grand Prix,28,92.812,7
537,grosjean,2016,1,Australian Grand Prix,28,93.454,8
538,hulkenberg,2016,1,Australian Grand Prix,28,93.486,9
539,bottas,2016,1,Australian Grand Prix,28,93.272,10
540,jolyon_palmer,2016,1,Australian Grand Prix,28,93.499,11
541,perez,2016,1,Australian Grand Prix,28,94.402,12
542,button,2016,1,Australian Grand Prix,28,95.872,13
543,kevin_magnussen,2016,1,Australian Grand Prix,28,94.012,14
544,wehrlein,2016,1,Australian Grand Prix,28,94.506,15
545,nasr,2016,1,Australian Grand Prix,28,94.858,16
546,ericsson,2016,1,Australian Grand Prix,28,102.452,17
547,vettel,2016,1,Australian Grand Prix,29,91.809,1
548,rosberg,2016,1,Australian Grand Prix,29,91.899,2
549,ricciardo,2016,1,Australian Grand Prix,29,92.044,3
550,max_verstappen,2016,1,Australian Grand Prix,29,92.382,4
551,sainz,2016,1,Australian Grand Prix,29,92.536,5
552,hamilton,2016,1,Australian Grand Prix,29,92.459,6
553,massa,2016,1,Australian Grand Prix,29,92.797,7
554,grosjean,2016,1,Australian Grand Prix,29,93.448,8
555,hulkenberg,2016,1,Australian Grand Prix,29,93.75,9
556,bottas,2016,1,Australian Grand Prix,29,93.687,10
557,jolyon_palmer,2016,1,Australian Grand Prix,29,93.526,11
558,perez,2016,1,Australian Grand Prix,29,93.263,12
559,button,2016,1,Australian Grand Prix,29,95.429,13
560,kevin_magnussen,2016,1,Australian Grand Prix,29,93.727,14
561,wehrlein,2016,1,Australian Grand Prix,29,94.602,15
562,nasr,2016,1,Australian Grand Prix,29,94.421,16
563,ericsson,2016,1,Australian Grand Prix,29,94.622,17
564,vettel,2016,1,Australian Grand Prix,30,92.003,1
565,rosberg,2016,1,Australian Grand Prix,30,91.8,2
566,ricciardo,2016,1,Australian Grand Prix,30,92.225,3
567,max_verstappen,2016,1,Australian Grand Prix,30,92.357,4
568,sainz,2016,1,Australian Grand Prix,30,92.694,5
569,hamilton,2016,1,Australian Grand Prix,30,92.625,6
570,massa,2016,1,Australian Grand Prix,30,92.951,7
571,grosjean,2016,1,Australian Grand Prix,30,93.556,8
572,hulkenberg,2016,1,Australian Grand Prix,30,93.317,9
573,bottas,2016,1,Australian Grand Prix,30,93.704,10
574,jolyon_palmer,2016,1,Australian Grand Prix,30,93.565,11
